answer,type,context,question,qwen
The city that was entirely reconstructed following the bombings by the Russians and Germans is Kaliningrad.,factual,"Although the 1945–1949 expulsion of Germans from the northern part of former East Prussia was often conducted in a violent and aggressive way by Soviet officials, the present Russian inhabitants of the Kaliningrad Oblast have much less animosity towards Germans. German names have been revived in commercial Russian trade and there is sometimes talk of reverting Kaliningrad's name to its historic name of Königsberg. The city centre of Kaliningrad was completely rebuilt, as British bombs in 1944 and the Soviet siege in 1945 had left it in nothing but ruins.",What city was completely rebuilt after the Russians and Germans had bombed it?,The city that was completely rebuilt after the bombings was **Kaliningrad Oblast**. The context mentions that the city centre was rebuilt as a result of British bombs in 1944 and the Soviet siege in 1945.
The only TV station on Norfolk Island is called Norfolk TV.,factual,"As of 2004[update], 2532 telephone main lines are in use, a mix of analog (2500) and digital (32) circuits. Satellite communications services are planned.[citation needed] There is one locally based radio station (Radio Norfolk 89.9FM), broadcasting on both AM and FM frequencies. There is also one TV station, Norfolk TV, featuring local programming, plus transmitters for Australian channels ABC, SBS, Imparja Television and Southern Cross Television. The Internet country code top-level domain (ccTLD) is .nf.",What is the name of Norfolk Island's only TV station?,The name of Norfolk Island's only TV station is **Norfolk TV**.
"Due to the sanctions and pressure, most American and many European companies withdrew from Burma.",factual,"Sanctions imposed by the United States and European countries against the former military government, coupled with boycotts and other direct pressure on corporations by supporters of the democracy movement, have resulted in the withdrawal from the country of most US and many European companies. On 13 April 2012 British Prime Minister David Cameron called for the economic sanctions on Myanmar to be suspended in the wake of the pro-democracy party gaining 43 seats out of a possible 45 in the 2012 by-elections with the party leader, Aung San Suu Kyi becoming a member of the Burmese parliament.",What was the result for internationals companies attempting to conduct business in Burma ? ,"Internationals companies have withdrawn from Burma due to sanctions imposed by the US and Europe, combined with direct pressure from the pro-democracy movement. The suspension of these sanctions was achieved after the pro-democracy party gained 43 seats in the 2012 by-elections, making Aung San Suu Kyi a member of the Burmese parliament."
"The term ""Saqaliba"" refers to the Slavic mercenaries and slaves who served in the medieval Arab world, particularly in North Africa, Sicily, and Al-Andalus.",irrelevant,"Wood has been an important construction material since humans began building shelters, houses and boats. Nearly all boats were made out of wood until the late 19th century, and wood remains in common use today in boat construction. Elm in particular was used for this purpose as it resisted decay as long as it was kept wet (it also served for water pipe before the advent of more modern plumbing).",What plumbing component was once made out of elm?,The plumbing component made of elm is the **water pipe**.
Bern regained control of the Bernese Oberland in 1802.,factual,"Bern was occupied by French troops in 1798 during the French Revolutionary Wars, when it was stripped of parts of its territories. It regained control of the Bernese Oberland in 1802, and following the Congress of Vienna of 1814, it newly acquired the Bernese Jura. At this time, it once again became the largest canton of the confederacy as it stood during the Restoration and until the secession of the canton of Jura in 1979. Bern was made the Federal City (seat of the Federal Assembly) within the new Swiss federal state in 1848.",When did Bern regain control of Bernese Oberland?,Bern regained control of its Bernese Oberland in 1802.
Low-resolution video transmission methods,contradiction,"High-definition image sources include terrestrial broadcast, direct broadcast satellite, digital cable, IPTV (including GoogleTV Roku boxes and AppleTV or built into ""Smart Televisions""), Blu-ray video disc (BD), and internet downloads.",Terrestrial broadcast and direct broadcast satellite are examples of what?,"Terrestrial broadcast and direct broadcast satellite are examples of **broadcasting technologies**. These are types of broadcast systems used to transmit high-definition images, such as terrestrial radio/TV, satellite-based TV, digital cable, IPTV, Blu-ray, and internet downloads."
The success of the Communists aided the British Union of Fascists (BUF) in gaining support.,factual,,The success of the Communists helped what political group?,The success of the Communists helped the **Communist Party of the Soviet Union**.
The Christian missionaries were the group that disapproved of the traditional war-like sports in Tuvalu.,factual,"A traditional sport played in Tuvalu is kilikiti, which is similar to cricket. A popular sport specific to Tuvalu is Ano, which is played with two round balls of 12 cm (5 in) diameter. Ano is a localised version of volleyball, in which the two hard balls made from pandanus leaves are volleyed at great speed with the team members trying to stop the Ano hitting the ground. Traditional sports in the late 19th century were foot racing, lance throwing, quarterstaff fencing and wrestling, although the Christian missionaries disapproved of these activities.",What group disliked the traditional war-like sports of Tuvalu?,The Christian missionaries disliked the traditional war-like sports of Tuvalu.
The Moriscos constituted approximately a third of the total population in the Valencia area.,factual,"The crisis deepened during the 17th century with the expulsion in 1609 of the Jews and the Moriscos, descendants of the Muslim population that converted to Christianity under threat of exile from Ferdinand and Isabella in 1502. From 1609 through 1614, the Spanish government systematically forced Moriscos to leave the kingdom for Muslim North Africa. They were concentrated in the former Kingdom of Aragon, where they constituted a fifth of the population, and the Valencia area specifically, where they were roughly a third of the total population. The expulsion caused the financial ruin of some of the nobility and the bankruptcy of the Taula de Canvi in 1613. The Crown endeavoured to compensate the nobles, who had lost much of their agricultural labour force; this harmed the economy of the city for generations to come. Later, during the so-called Catalan Revolt (1640–1652), Valencia contributed to the cause of Philip IV with militias and money, resulting in a period of further economic hardship exacerbated by the arrival of troops from other parts of Spain.",What proportion of the Valencia area's population were the Moriscos?,The proportion of the Valencia area's population that were Moriscos is approximately a third.
Most elevators built before 1939 were powered by elevator operators who utilized a rheostat connected to the motor.,factual,,How were most elevators built before 1939 powered? ,"Before 1939, most elevators were powered by **steam engines**. This method was widely used in many countries, including the United States and Europe, where steam-powered elevators were common in buildings. While electric motors were later introduced, steam engines remained the primary power source for elevators until the early 20th century."
"In 2007, the airlines that reached agreements to install iPod seat connections were United, Continental, Delta, and Emirates.",factual,"Beginning in mid-2007, four major airlines, United, Continental, Delta, and Emirates, reached agreements to install iPod seat connections. The free service will allow passengers to power and charge an iPod, and view video and music libraries on individual seat-back displays. Originally KLM and Air France were reported to be part of the deal with Apple, but they later released statements explaining that they were only contemplating the possibility of incorporating such systems.","In 2007, which airlines made deals to include iPod connections on their planes?","The airlines that made deals in 2007 to include iPod connections on their planes were United, Continental, Delta, and Emirates."
Adding more elements to a Yagi-Uda array would make it increasingly directional.,factual,"A Yagi-Uda array uses passive elements to greatly increase gain. It is built along a support boom that is pointed toward the signal, and thus sees no induced signal and does not contribute to the antenna's operation. The end closer to the source is referred to as the front. Near the rear is a single active element, typically a half-wave dipole or folded dipole. Passive elements are arranged in front (directors) and behind (reflectors) the active element along the boom. The Yagi has the inherent quality that it becomes increasingly directional, and thus has higher gain, as the number of elements increases. However, this also makes it increasingly sensitive to changes in frequency; if the signal frequency changes, not only does the active element receive less energy directly, but all of the passive elements adding to that signal also decrease their output as well and their signals no longer reach the active element in-phase.",Adding more elements to a Yagi-Uda would have what effect?,"Adding more elements to a Yagi-Uda array increases gain but also makes it more sensitive to changes in frequency. When frequency changes, not only does the active element receive less energy directly, but all passive elements (which are behind the active element) also decrease their output, leading to signal degradation and reduced in-phase reception at the active element."
"During the Early Middle Ages, it was the infantry that experienced a decline in importance, along with light cavalry.",factual,"The importance of infantry and light cavalry began to decline during the early Carolingian period, with a growing dominance of elite heavy cavalry. The use of militia-type levies of the free population declined over the Carolingian period. Although much of the Carolingian armies were mounted, a large proportion during the early period appear to have been mounted infantry, rather than true cavalry. One exception was Anglo-Saxon England, where the armies were still composed of regional levies, known as the fyrd, which were led by the local elites. In military technology, one of the main changes was the return of the crossbow, which had been known in Roman times and reappeared as a military weapon during the last part of the Early Middle Ages. Another change was the introduction of the stirrup, which increased the effectiveness of cavalry as shock troops. A technological advance that had implications beyond the military was the horseshoe, which allowed horses to be used in rocky terrain.","Along with light cavalry, what military arm declined in importance during the Early Middle Ages?",The military arm that declined in importance along with light cavalry during the Early Middle Ages was infantry.
"During the Reconstruction era, increasing numbers of Americans began to consider anyone with even a single drop of known ""Black blood"" to be classified as Black, regardless of their physical appearance.",factual,"Since the early history of the United States, Amerindians, African–Americans, and European Americans have been classified as belonging to different races. Efforts to track mixing between groups led to a proliferation of categories, such as mulatto and octoroon. The criteria for membership in these races diverged in the late 19th century. During Reconstruction, increasing numbers of Americans began to consider anyone with ""one drop"" of known ""Black blood"" to be Black, regardless of appearance.3 By the early 20th century, this notion was made statutory in many states.4 Amerindians continue to be defined by a certain percentage of ""Indian blood"" (called blood quantum). To be White one had to have perceived ""pure"" White ancestry. The one-drop rule or hypodescent rule refers to the convention of defining a person as racially black if he or she has any known African ancestry. This rule meant that those that were mixed race but with some discernible African ancestry were defined as black. The one-drop rule is specific to not only those with African ancestry but to the United States, making it a particularly African-American experience.","When did increasing numbers of Americans consider anyone with even a drop of ""Black blood"" to be Black?","The increasing number of Americans considered someone with even a drop of ""Black blood"" to be Black during **Reconstruction**. This concept was formalized in many states by the early 20th century."
Altering the shapes of the bars results in a variable resistance being effectively introduced into the rotor circuit.,factual,"Currents induced into this winding provide the rotor magnetic field. The shape of the rotor bars determines the speed-torque characteristics. At low speeds, the current induced in the squirrel cage is nearly at line frequency and tends to be in the outer parts of the rotor cage. As the motor accelerates, the slip frequency becomes lower, and more current is in the interior of the winding. By shaping the bars to change the resistance of the winding portions in the interior and outer parts of the cage, effectively a variable resistance is inserted in the rotor circuit. However, the majority of such motors have uniform bars.",Changing the shapes of the bars creates what?,Changing the shapes of the bars creates **speed-torque characteristics**.
The tesserae in miniature mosaic icons were typically set in either wax or resin.,factual,"A striking technical innovation of the Komnenian period was the production of very precious, miniature mosaic icons. In these icons the small tesserae (with sides of 1 mm or less) were set on wax or resin on a wooden panel. These products of extraordinary craftmanship were intended for private devotion. The Louvre Transfiguration is a very fine example from the late 12th century. The miniature mosaic of Christ in the Museo Nazionale at Florence illustrates the more gentle, humanistic conception of Christ which appeared in the 12th century.",What were the tesserae usually set in for miniature mosaic icons?,"The tesserae in miniature mosaic icons were usually set on wax or resin on a wooden panel, with sides of 1 mm or less, to create a small, personal devotion. These icons, produced during the Komnenian period, served as private artistic expressions. Examples like the Louvre Transfiguration and the Christ icon in Florence illustrate this technique and purpose."
Timothy Rowe was the one who defined Mammalia as the crown group mammals in his influential 1988 paper.,factual,"In an influential 1988 paper, Timothy Rowe defined Mammalia phylogenetically as the crown group mammals, the clade consisting of the most recent common ancestor of living monotremes (echidnas and platypuses) and therian mammals (marsupials and placentals) and all descendants of that ancestor. Since this ancestor lived in the Jurassic period, Rowe's definition excludes all animals from the earlier Triassic, despite the fact that Triassic fossils in the Haramiyida have been referred to the Mammalia since the mid-19th century.",Who defined mammalian as the crown group mammals?,Timothy Rowe defined mammalian as the crown group mammals.
The city was fortified according to a plan devised by Governor Johnson in 1704.,factual,"The early settlement was often subject to attack from sea and land, including periodic assaults from Spain and France (both of whom contested England's claims to the region), and pirates. These were combined with raids by Native Americans, who tried to protect themselves from so-called European ""settlers,"" who in turn wanted to expand the settlement. The heart of the city was fortified according to a 1704 plan by Governor Johnson. Except those fronting Cooper River, the walls were largely removed during the 1720s.",Whose 1704 plan was used to fortified the city?,The 1704 plan was used to fortify the city by Governor Johnson.
The Department altered its policies to permit women to serve at sea in the Canadian Armed Forces.,factual,"In the 1950s, the recruitment of women was open to roles in medicine, communication, logistics, and administration. The roles of women in the CAF began to expand in 1971, after the Department reviewed the recommendations of the Royal Commission on the Status of Women, at which time it lifted the ceiling of 1,500 women personnel, and gradually expanded employment opportunities into the non-traditional areas—vehicle drivers and mechanics, aircraft mechanics, air-traffic controllers, military police, and firefighters. The Department further reviewed personnel policies in 1978 and 1985, after Parliament passed the Canadian Human Rights Act and the Canadian Charter of Rights and Freedoms. As a result of these reviews, the Department changed its policies to permit women to serve at sea in replenishment ships and in a diving tender, with the army service battalions, in military police platoons and field ambulance units, and in most air squadrons.",Why were women eventually allowed to serve at sea in the CAF?,"Women were eventually allowed to serve at sea in the CAF (Canadian Armed Forces) due to two key factors: first, the lifting of the 1,500-personnel ceiling in 1971 after the Department reviewed the Royal Commission on the Status of Women, which opened up more roles for women. Second, the changes in personnel policies following the passage of the Canadian Human Rights Act (1978) and Canadian Charter of Rights and Freedoms (1985) permitted women to serve in non-traditional roles such as replenishment ships, diving tending, and military units. These reforms collectively enabled women to participate in naval and maritime services."
Eisenhower also specifically mentioned that he did not want to be considered for the position of Grand High Supreme King of the Universe.,irrelevant,"Graduate schools include the School of Medicine, currently ranked sixth in the nation, and the George Warren Brown School of Social Work, currently ranked first. The program in occupational therapy at Washington University currently occupies the first spot for the 2016 U.S. News & World Report rankings, and the program in physical therapy is ranked first as well. For the 2015 edition, the School of Law is ranked 18th and the Olin Business School is ranked 19th. Additionally, the Graduate School of Architecture and Urban Design was ranked ninth in the nation by the journal DesignIntelligence in its 2013 edition of ""America's Best Architecture & Design Schools.""",What program at Washington University ranks first in the 2016 in the U.S. News & World Reports rankings?,The program at Washington University in occupational therapy ranks first in the 2016 U.S. News & World Reports rankings.
Brazilian children were never automatically identified with the racial type of one or both parents.,factual,"Basically, race in Brazil was ""biologized"", but in a way that recognized the difference between ancestry (which determines genotype) and phenotypic differences. There, racial identity was not governed by rigid descent rule, such as the one-drop rule, as it was in the United States. A Brazilian child was never automatically identified with the racial type of one or both parents, nor were there only a very limited number of categories to choose from, to the extent that full siblings can pertain to different racial groups.",What were Brazillian children never automatically identified with the type of?,"Brazilian children were never automatically identified with the racial types of one or both parents, nor were there only a limited number of categories to choose from, as full siblings could pertain to different racial groups."
"Chopin formed close friendships with four boarders at his parents' apartments: Tytus Woyciechowski, Jan Nepomucen Białobłocki, Jan Matuszyński, and Julian Fontana.",factual,"Four boarders at his parents' apartments became Chopin's intimates: Tytus Woyciechowski, Jan Nepomucen Białobłocki, Jan Matuszyński and Julian Fontana; the latter two would become part of his Paris milieu. He was friendly with members of Warsaw's young artistic and intellectual world, including Fontana, Józef Bohdan Zaleski and Stefan Witwicki. He was also attracted to the singing student Konstancja Gładkowska. In letters to Woyciechowski, he indicated which of his works, and even which of their passages, were influenced by his fascination with her; his letter of 15 May 1830 revealed that the slow movement (Larghetto) of his Piano Concerto No. 1 (in E minor) was secretly dedicated to her – ""It should be like dreaming in beautiful springtime – by moonlight."" His final Conservatory report (July 1829) read: ""Chopin F., third-year student, exceptional talent, musical genius.""",What four boys from his family's boarding house became friends with Chopin?,"The four boys from Chopin's family's boarding house who became friends with him are **Tytus Woyciechowski**, **Jan Nepomucen Białobłocki**, **Jan Matuszyński**, and **Julian Fontana**."
Musician Pete Seeger founded the Hudson River Sloop Clearwater and the Clearwater Festival to raise awareness about the pollution caused by General Electric.,factual,"General Electric heavily contaminated the Hudson River with polychlorinated biphenyls (PCBs) between 1947-77. This pollution caused a range of harmful effects to wildlife and people who eat fish from the river or drink the water. In response to this contamination, activists protested in various ways. Musician Pete Seeger founded the Hudson River Sloop Clearwater and the Clearwater Festival to draw attention to the problem. The activism led to the site being designated by the EPA as one of the superfund sites requiring extensive cleanup. Other sources of pollution, including mercury contamination and sewage dumping, have also contributed to problems in the Hudson River watershed.",Who founded the Hudson River Sloop Clearwater and the Clearwater Festival to bring attention to the pollution caused by GE?,Pete Seeger founded the Hudson River Sloop Clearwater and the Clearwater Festival to bring attention to the pollution caused by General Electric.
"During quiet passages, it is sometimes possible to observe woofer speaker cones vibrating in response to the subsonic tracking of the stylus.",factual,"Tonearm skating forces and other perturbations are also picked up by the stylus. This is a form of frequency multiplexing as the control signal (restoring force) used to keep the stylus in the groove is carried by the same mechanism as the sound itself. Subsonic frequencies below about 20 Hz in the audio signal are dominated by tracking effects, which is one form of unwanted rumble (""tracking noise"") and merges with audible frequencies in the deep bass range up to about 100 Hz. High fidelity sound equipment can reproduce tracking noise and rumble. During a quiet passage, woofer speaker cones can sometimes be seen to vibrate with the subsonic tracking of the stylus, at frequencies as low as just above 0.5 Hz (the frequency at which a 33 1⁄3 rpm record turns on the turntable; 5⁄9 Hz exactly on an ideal turntable). Another reason for very low frequency material can be a warped disk: its undulations produce frequencies of only a few hertz and present day amplifiers have large power bandwidths. For this reason, many stereo receivers contained a switchable subsonic filter. Some subsonic content is directly out of phase in each channel. If played back on a mono subwoofer system, the noise will cancel, significantly reducing the amount of rumble that is reproduced.",Are there any visual signs of tracking when listening to a record?,"Yes, visual signs of tracking can be observed during audio playback. Specifically, during quiet passages, the woofer speaker cones can sometimes vibrate with the subsonic tracking effects, occurring at frequencies as low as just above 0.5 Hz (the frequency at which a 33 1⁄3 rpm record turns on the turntable). This vibration is a direct result of the stylus's movement, creating a form of unwanted rumble."
The paleontological work of Georges Cuvier in the 1790s established the reality of extinction.,factual,,Whose paleontology work in the 1790s established the reality of extinction?,"The paleontologist whose work in the 1790s established the reality of extinction is **Jean-Henri de Bure**. His contributions to geological studies laid the groundwork for understanding historical extinction events, though his work primarily focused on geology rather than paleontology."
"The second most common type of household is non-families, making up 37.4% of all households.",factual,"There were 230,233 households, 29.4% of which had children under the age of 18 living with them, 43.4% were married couples living together, 13.9% had a female householder with no husband present, and 37.4% were non-families. One person households account for 30.5% of all households and 8.7% of all households had someone living alone who is 65 years of age or older. The average household size was 2.47 and the average family size was 3.11.",What is the second highest demographic for households?,"The second highest demographic for households is married couples living together, with 43.4%."
Germany was the country that sought to introduce anti-aircraft missile systems during World War II but was unsuccessful in making them operational.,factual,"The introduction of the guided missile resulted in a significant shift in anti-aircraft strategy. Although Germany had been desperate to introduce anti-aircraft missile systems, none became operational during World War II. Following several years of post-war development, however, these systems began to mature into viable weapons systems. The US started an upgrade of their defences using the Nike Ajax missile, and soon the larger anti-aircraft guns disappeared. The same thing occurred in the USSR after the introduction of their SA-2 Guideline systems.",Which company wanted to introduce missile systems during the second World War but was not successful?,The company that introduced missile systems during World War II but was not successful is **Germany**. The context states that Germany was desperate to introduce anti-aircraft missile systems but none became operational during the war.
"The war that resulted in the Sasanian Persians gaining control of Egypt was the Byzantine-Sasanian War, which took place from 602 to 628.",irrelevant,"The school broke off from the University of Deseret and became Brigham Young Academy, with classes commencing on January 3, 1876. Warren Dusenberry served as interim principal of the school for several months until April 1876 when Brigham Young's choice for principal arrived—a German immigrant named Karl Maeser. Under Maeser's direction the school educated many luminaries including future U.S. Supreme Court Justice George Sutherland and future U.S. Senator Reed Smoot among others. The school, however, did not become a university until the end of Benjamin Cluff, Jr's term at the helm of the institution. At that time, the school was also still privately supported by members of the community and was not absorbed and sponsored officially by the LDS Church until July 18, 1896. A series of odd managerial decisions by Cluff led to his demotion; however, in his last official act, he proposed to the Board that the Academy be named ""Brigham Young University"". The suggestion received a large amount of opposition, with many members of the Board saying that the school wasn't large enough to be a university, but the decision ultimately passed. One opponent to the decision, Anthon H. Lund, later said, ""I hope their head will grow big enough for their hat.""",What did Board opponent Anthon H. Lund say after Brigham voted to change their name to a University?,"Anthon H. Lund said, ""I hope their head will grow big enough for their hat."""
"During the 2004 presidential campaign, Kerry frequently criticized then-President George W. Bush.",irrelevant,"Under Article IV, Section Three of the United States Constitution, which outlines the relationship among the states, Congress has the power to admit new states to the union. The states are required to give ""full faith and credit"" to the acts of each other's legislatures and courts, which is generally held to include the recognition of legal contracts, marriages, and criminal judgments. The states are guaranteed military and civil defense by the federal government, which is also obliged by Article IV, Section Four, to ""guarantee to every state in this union a republican form of government"".","What does the concept of ""full faith and credit"" protect?","The concept of ""full faith and credit"" protects the recognition of legal acts and institutions by other states, including legal contracts, marriages, and criminal judgments."
"The components of a field-effect transistor are the gate, source, and drain terminals.",factual,"There are two types of transistors, which have slight differences in how they are used in a circuit. A bipolar transistor has terminals labeled base, collector, and emitter. A small current at the base terminal (that is, flowing between the base and the emitter) can control or switch a much larger current between the collector and emitter terminals. For a field-effect transistor, the terminals are labeled gate, source, and drain, and a voltage at the gate can control a current between source and drain.",What are the components of a field-effect transistor?,"The components of a field-effect transistor (FET) are the **gate**, **source**, and **drain**. A voltage at the **gate** controls a current between the **source** and **drain**."
"The form of the comments on YouTube has also attracted negative attention, in addition to their content.",factual,"Most videos enable users to leave comments, and these have attracted attention for the negative aspects of both their form and content. In 2006, Time praised Web 2.0 for enabling ""community and collaboration on a scale never seen before"", and added that YouTube ""harnesses the stupidity of crowds as well as its wisdom. Some of the comments on YouTube make you weep for the future of humanity just for the spelling alone, never mind the obscenity and the naked hatred"". The Guardian in 2009 described users' comments on YouTube as:",What has attracted negative attention about comments on youtube besides their content?,"The negative attention to YouTube comments, besides their content, has been attributed to the **form** of the comments and the **community and collaborative aspects** they foster. For example, in 2006, Time praised YouTube's ""stupidity"" and ""wisdom"" in comments, while the Guardian noted that comments can evoke emotional responses like crying for the future but also highlighted the **obscenity** and **naked hatred**."
"The modern period in England is typically dated to the Battle of Bosworth in 1485, which marked the start of the Tudor period with Henry VII's victory over Richard III.",factual,"Many major events caused Europe to change around the start of the 16th century, starting with the Fall of Constantinople in 1453, the fall of Muslim Spain and the discovery of the Americas in 1492, and Martin Luther's Protestant Reformation in 1517. In England the modern period is often dated to the start of the Tudor period with the victory of Henry VII over Richard III at the Battle of Bosworth in 1485. Early modern European history is usually seen to span from the start of the 15th century, through the Age of Reason and the Age of Enlightenment in the 17th and 18th centuries, until the beginning of the Industrial Revolution in the late 18th century.",When is the modern period dated in England?,"The modern period in England is often dated to the start of the Tudor period (1485), as highlighted in the context. However, the context also specifies that the modern period spans from the start of the 15th century through the Age of Reason and Enlightenment until the late 18th century. Therefore, the answer should reflect both points: the modern period is tied to the Tudor era but extends into the late 18th century."
The immigration to Israel was aided by the Israeli Immigration Department.,factual,"Immigration to Israel during the late 1940s and early 1950s was aided by the Israeli Immigration Department and the non-government sponsored Mossad LeAliyah Bet (""Institution for Illegal Immigration""). Both groups facilitated regular immigration logistics like arranging transportation, but the latter also engaged in clandestine operations in countries, particularly in the Middle East and Eastern Europe, where the lives of Jews were believed to be in danger and exit from those places was difficult. Mossad LeAliyah Bet continued to take part in immigration efforts until its disbanding in 1953. An influx of Holocaust survivors and Jews from Arab and Muslim lands immigrated to Israel during the first 3 years and the number of Jews increased from 700,000 to 1,400,000, many of whom faced persecution in their original countries. The immigration was in accordance with the One Million Plan.",Who aided the immigration to Israel?,The immigration to Israel was aided by the Israeli Immigration Department and the non-government-sponsored Mossad LeAliyah Bet.
The differences among regions in practices are known as minhag.,factual,"For guidance in practical application of Jewish law, the majority of Orthodox Jews appeal to the Shulchan Aruch (""Code of Jewish Law"" composed in the 16th century by Rabbi Joseph Caro) together with its surrounding commentaries. Thus, at a general level, there is a large degree of uniformity amongst all Orthodox Jews. Concerning the details, however, there is often variance: decisions may be based on various of the standardized codes of Jewish Law that have been developed over the centuries, as well as on the various responsa. These codes and responsa may differ from each other as regards detail (and reflecting the above philosophical differences, as regards the weight assigned to these). By and large, however, the differences result from the historic dispersal of the Jews and the consequent development of differences among regions in their practices (see minhag).",What is the differences among regions in practices known as?,The differences among regions in practices are referred to as **minhag**. These are the regional variations in Jewish law and practice that arise due to the historical dispersal of Jews and the development of distinct practices in different areas.
Matt Giraud was the contestant who was saved with the first Judges' Save.,factual,"There were 13 finalists this season, but two were eliminated in the first result show of the finals. A new feature introduced was the ""Judges' Save"", and Matt Giraud was saved from elimination at the top seven by the judges when he received the fewest votes. The next week, Lil Rounds and Anoop Desai were eliminated.",Which contestant was saved with the first Judges' Save?,The contestant saved with the first Judges' Save was **Matt Giraud**.
George of Cappadocia was murdered in prison.,factual,"The Arians no longer presented an unbroken front to their orthodox opponents. The Emperor Constantius, who had been the cause of so much trouble, died 4 November, 361 and was succeeded by Julian. The proclamation of the new prince's accession was the signal for a pagan outbreak against the still dominant Arian faction in Alexandria. George, the usurping Bishop, was flung into prison and murdered. An obscure presbyter of the name of Pistus was immediately chosen by the Arians to succeed him, when fresh news arrived that filled the orthodox party with hope. An edict had been put forth by Julian permitting the exiled bishops of the ""Galileans"" to return to their ""towns and provinces"". Athanasius received a summons from his own flock, and he accordingly re-entered his episcopal capitol on 22 February, 362.",How did George of Cappadocia die in prison?,"George of Cappadocia was flung into prison and murdered by the Arians. The context states that an obscure presbyter named Pistus was immediately chosen to succeed him, and there was an edict allowing the exiled bishops of the ""Galileans"" to return to their towns and provinces. This led to George's execution."
"Mach contended that an object's momentum, either angular or linear, is determined by the combined influence of all other objects in the universe.",factual,,Mach argued that the momentum of an object exists as a result of the sum of the effects of what?,Mach argued that the momentum of an object exists as a result of the mass distribution in the universe.
"Kevin Keegan stated that ""Big Four"" dominance had no impact on the division,",contradiction,"One significant feature of the Premier League in the mid-2000s was the dominance of the so-called ""Big Four"" clubs: Arsenal, Chelsea, Liverpool and Manchester United. During this decade, and particularly from 2002 to 2009, they dominated the top four spots, which came with UEFA Champions League qualification, taking all top four places in 5 out of 6 seasons from 2003–04 to 2008–09 inclusive, with Arsenal going as far as winning the league without losing a single game in 2003–04, the only time it has ever happened in the Premier League. In May 2008 Kevin Keegan stated that ""Big Four"" dominance threatened the division, ""This league is in danger of becoming one of the most boring but great leagues in the world."" Premier League chief executive Richard Scudamore said in defence: ""There are a lot of different tussles that go on in the Premier League depending on whether you're at the top, in the middle or at the bottom that make it interesting.""",Why was Kevin Keegan concerned about the league in May of 2008?,"Kevin Keegan was concerned about the league's potential to become less interesting and more boring due to the dominance of the ""Big Four"" clubs in the Premier League from 2002 to 2009. His statement reflected a fear that this dominance threatened the league's appeal and could lead to a loss of interest, as highlighted by his words: ""This league is in danger of becoming one of the most boring but great leagues in the world."""
"Stealth aircraft can be detected by multiple transmitter radars, such as those from bistatic radars and low-frequency radars.",factual,"However, as stealth technology grows, so does anti-stealth technology. Multiple transmitter radars such as those from bistatic radars and low-frequency radars are said to have the capabilities to detect stealth aircraft. Advanced forms of thermographic cameras such as those that incorporate QWIPs would be able to optically see a Stealth aircraft regardless of the aircraft's RCS. In addition, Side looking radars, High-powered optical satellites, and sky-scanning, high-aperture, high sensitivity radars such as radio telescopes, would all be able to narrow down the location of a stealth aircraft under certain parameters. The newest SAM's have a claimed ability to be able to detect and engage stealth targets, with the most notable being the S-400, which is claimed to be able to detect a target with a 0.05 meter squared RCS from 90 km away.",What can detect stealth aircraft?,"The context states that stealth aircraft can be detected by various technologies:  
- Bistatic and low-frequency radars  
- Thermographic cameras with QWIPs  
- Side-looking radars  
- High-powered optical satellites  
- Sky-scanning radars (e.g., radio telescopes)  
- Newest SAMs like the S-400, which can detect stealth targets with specific RCS (0.05 m²) from 90 km away."
"Allan Coukell is a director at The Pew Charitable Trusts, serving as the senior director for health programs.",factual,"Possible improvements include clarification of clinical trial regulations by FDA. Furthermore, appropriate economic incentives could persuade pharmaceutical companies to invest in this endeavor. Antibiotic Development to Advance Patient Treatment (ADAPT) Act aims to fast track the drug development to combat the growing threat of 'superbugs'. Under this Act, FDA can approve antibiotics and antifungals treating life-threatening infections based on smaller clinical trials. The CDC will monitor the use of antibiotics and the emerging resistance, and publish the data. The FDA antibiotics labeling process, 'Susceptibility Test Interpretive Criteria for Microbial Organisms' or 'breakpoints', will provide accurate data to healthcare professionals. According to Allan Coukell, senior director for health programs at The Pew Charitable Trusts, ""By allowing drug developers to rely on smaller datasets, and clarifying FDA's authority to tolerate a higher level of uncertainty for these drugs when making a risk/benefit calculation, ADAPT would make the clinical trials more feasible.""",Who is a director at the Pew Charitable Trusts?,Allan Coukell is the senior director for health programs at The Pew Charitable Trusts.
The transformation of universities by the end of the early modern period is attributed to the development of the modern state.,factual,"By the end of the early modern period, the structure and orientation of higher education had changed in ways that are eminently recognizable for the modern context. Aristotle was no longer a force providing the epistemological and methodological focus for universities and a more mechanistic orientation was emerging. The hierarchical place of theological knowledge had for the most part been displaced and the humanities had become a fixture, and a new openness was beginning to take hold in the construction and dissemination of knowledge that were to become imperative for the formation of the modern state.",The change in universities towards the completion of the early modern period is credited with the formation of what entity?,The change in universities towards the early modern period is credited with the formation of the **modern state**.
