answer,type,context,question,qwen
Italian,contradiction,"On 14 September 2009, U.S. Special Forces killed two men and wounded and captured two others near the Somali village of Baarawe. Witnesses claim that helicopters used for the operation launched from French-flagged warships, but that could not be confirmed. A Somali-based al-Qaida affiliated group, the Al-Shabaab, has confirmed the death of ""sheik commander"" Saleh Ali Saleh Nabhan along with an unspecified number of militants. Nabhan, a Kenyan, was wanted in connection with the 2002 Mombasa attacks.",What country's ships did some witnesses say were involved in the Baarawe attack?,"The country's ships involved in the Baarawe attack were French-flagged. The context states that helicopters used for the operation were launched from these ships. 

**Answer:** France."
The first boardwalk in Atlantic City was constructed to assist hotel owners in preventing sand from entering their lobbies.,factual,"The first boardwalk was built in 1870 along a portion of the beach in an effort to help hotel owners keep sand out of their lobbies. Businesses were restricted and the boardwalk was removed each year at the end of the peak season. Because of its effectiveness and popularity, the boardwalk was expanded in length and width, and modified several times in subsequent years. The historic length of the boardwalk, before the destructive 1944 Great Atlantic Hurricane, was about 7 miles (11 km) and it extended from Atlantic City to Longport, through Ventnor and Margate.",Why was the first boardwalk built in Atlantic City?,The first boardwalk in Atlantic City was built to help hotel owners keep sand out of their lobbies by preventing it from entering the hotel spaces. This was done to restrict businesses and manage the area's use effectively.
The aspect of Vaishnava theology that was unpalatable for the Pashupatas was the doctrine of servitude of souls to the Supreme Being.,factual,"Pāśupata Shaivism (Pāśupata, ""of Paśupati"") is the oldest of the major Shaiva schools. The philosophy of Pashupata sect was systematized by Lakulish in the 2nd century CE. Paśu in Paśupati refers to the effect (or created world), the word designates that which is dependent on something ulterior. Whereas, Pati means the cause (or principium), the word designates the Lord, who is the cause of the universe, the pati, or the ruler. Pashupatas disapproved of Vaishnava theology, known for its doctrine servitude of souls to the Supreme Being, on the grounds that dependence upon anything could not be the means of cessation of pain and other desired ends. They recognised that those depending upon another and longing for independence will not be emancipated because they still depend upon something other than themselves. According to Pāśupatas, soul possesses the attributes of the Supreme Deity when it becomes liberated from the 'germ of every pain'.",What aspect of Vaishnava was unpalatable for the Pasupatas?,"The aspect of Vaishnava that the Pasupatas disapproved of was the doctrine of servitude of souls to the Supreme Being. This is because the Pasupatas rejected the idea that dependence on anything (including another soul or a higher power) is sufficient for liberation, emphasizing instead the self-sufficiency and direct connection to the Supreme Deity."
Mercury causes most metals to dissolve.,factual,"Mercury has been smelted from cinnabar for thousands of years. Mercury dissolves many metals, such as gold, silver, and tin, to form amalgams (an alloy in a soft paste, or liquid form at ambient temperature). Amalgams have been used since 200 BC in China for plating objects with precious metals, called gilding, such as armor and mirrors. The ancient Romans often used mercury-tin amalgams for gilding their armor. The amalgam was applied as a paste and then heated until the mercury vaporized, leaving the gold, silver, or tin behind. Mercury was often used in mining, to extract precious metals like gold and silver from their ores.",What does mercury make most metals do?,Mercury makes metals dissolve to form amalgams.
"Somali National Television was officially re-launched on April 4, 2011.",factual,"The Mogadishu-based Somali National Television is the principal national public service broadcaster. On March 18, 2011, the Ministry of Information of the Transitional Federal Government began experimental broadcasts of the new TV channel. After a 20-year hiatus, the station was shortly thereafter officially re-launched on April 4, 2011. SNTV broadcasts 24 hours a day, and can be viewed both within Somalia and abroad via terrestrial and satellite platforms.",When was Somali Nation Television officially re-launched?,"The Somali Nation Television (SNTV) was officially re-launched on April 4, 2011."
The National Gallery was constructed between 1832 and 1838.,factual,"Seen in its wider social context, Greek Revival architecture sounded a new note of sobriety and restraint in public buildings in Britain around 1800 as an assertion of nationalism attendant on the Act of Union, the Napoleonic Wars, and the clamour for political reform. It was to be William Wilkins's winning design for the public competition for Downing College, Cambridge that announced the Greek style was to be the dominant idiom in architecture. Wilkins and Robert Smirke went on to build some of the most important buildings of the era, including the Theatre Royal, Covent Garden (1808–09), the General Post Office (1824–29) and the British Museum (1823–48), Wilkins University College London (1826–30) and the National Gallery (1832–38). In Scotland, Thomas Hamilton (1784–1858), in collaboration with the artists Andrew Wilson (1780–1848) and Hugh William Williams (1773–1829) created monuments and buildings of international significance; the Burns Monument at Alloway (1818) and the (Royal) High School in Edinburgh (1823–29).",When was the National Gallery constructed?,The National Gallery was constructed from 1832 to 1838.
"The ""one-drop"" rule was officially implemented into law in the early 20th century.",factual,"From the late 19th century, the South used a colloquial term, the one-drop rule, to classify as black a person of any known African ancestry. This practice of hypodescent was not put into law until the early 20th century. Legally the definition varied from state to state. Racial definition was more flexible in the 18th and 19th centuries before the American Civil War. For instance, President Thomas Jefferson held persons who were legally white (less than 25% black) according to Virginia law at the time, but, because they were born to slave mothers, they were born into slavery, according to the principle of partus sequitur ventrem, which Virginia adopted into law in 1662.","When was the ""one-drop"" rule put into place?","The ""one-drop"" rule was not put into place as a formal legal concept until the early 20th century."
"Lincoln excelled at mobilizing support for the war goals, which was crucial to the Northern victory.",factual,"Northern leaders agreed that victory would require more than the end of fighting. Secession and Confederate nationalism had to be totally repudiated and all forms of slavery or quasi-slavery had to be eliminated. Lincoln proved effective in mobilizing support for the war goals, raising large armies and supplying them, avoiding foreign interference, and making the end of slavery a war goal. The Confederacy had a larger area than it could defend, and it failed to keep its ports open and its rivers clear. The North kept up the pressure as the South could barely feed and clothe its soldiers. Its soldiers, especially those in the East under the command of General Robert E. Lee proved highly resourceful until they finally were overwhelmed by Generals Ulysses S. Grant and William T. Sherman in 1864–65, The Reconstruction Era (1863–77) began with the Emancipation proclamation in 1863, and included freedom, full citizenship and the vote for the Southern blacks. It was followed by a reaction that left the blacks in a second class status legally, politically, socially and economically until the 1960s.",What did Lincoln do well in the war?,"Lincoln did well in mobilizing support for the war, raising large armies, supplying them, avoiding foreign interference, and making the end of slavery a war goal. His efforts helped the North achieve victory, despite the Confederacy's challenges."
"The 1963 film ""El Nasser Salah El Dine"" drew parallels between Nasser and Saladin.",factual,"In 1963, Egyptian director Youssef Chahine produced the film El Nasser Salah El Dine (""Saladin The Victorious""), which intentionally drew parallels between Saladin, considered a hero in the Arab world, and Nasser and his pan-Arabist policies. Nasser is played by Ahmed Zaki in Mohamed Fadel's 1996 Nasser 56. The film set the Egyptian box office record at the time, and focused on Nasser during the Suez Crisis. It is also considered a milestone in Egyptian and Arab cinema as the first film to dramatize the role of a modern-day Arab leader. Together with the 1999 Syrian biopic Gamal Abdel Nasser, the films marked the first biographical movies about contemporary public figures produced in the Arab world.",What 1963 film compared Nasser to Saladin?,"The 1963 film **El Nasser Salah El Dine** compared Nasser to Saladin, the hero in the Arab world, and is considered a milestone in Egyptian and Arab cinema."
Géza Vermes is the one who dismisses the notion of an eclipse as being completely off the mark.,factual,"Modern biblical scholarship treats the account in the synoptic gospels as a literary creation by the author of the Mark Gospel, amended in the Luke and Matthew accounts, intended to heighten the importance of what they saw as a theologically significant event, and not intended to be taken literally. This image of darkness over the land would have been understood by ancient readers, a typical element in the description of the death of kings and other major figures by writers such as Philo, Dio Cassius, Virgil, Plutarch and Josephus. Géza Vermes describes the darkness account as typical of ""Jewish eschatological imagery of the day of the Lord"", and says that those interpreting it as a datable eclipse are ""barking up the wrong tree"".",Who describes the idea of an eclipse as totally wrong?,Géza Vermes describes the idea of an eclipse as totally wrong.
Frédéric Chopin resided at 38 Rue de la Chaussée-d'Antin in Paris during his stay.,factual,"The two became friends, and for many years lived in close proximity in Paris, Chopin at 38 Rue de la Chaussée-d'Antin, and Liszt at the Hôtel de France on the Rue Lafitte, a few blocks away. They performed together on seven occasions between 1833 and 1841. The first, on 2 April 1833, was at a benefit concert organized by Hector Berlioz for his bankrupt Shakespearean actress wife Harriet Smithson, during which they played George Onslow's Sonata in F minor for piano duet. Later joint appearances included a benefit concert for the Benevolent Association of Polish Ladies in Paris. Their last appearance together in public was for a charity concert conducted for the Beethoven Memorial in Bonn, held at the Salle Pleyel and the Paris Conservatory on 25 and 26 April 1841.",What address did Frédéric live at during his stay in Paris?,Frédéric lived at 38 Rue de la Chaussée-d'Antin during his stay in Paris.
"In 2013, an agreement between Hormuud Telecom and Liquid Telecom provided residents access to broadband internet cable.",factual,"In November 2013, Somalia received its first fiber optic connection. The country previously had to rely on expensive satellite links due to the civil conflict, which limited internet usage. However, residents now have access to broadband internet cable for the first time after an agreement reached between Hormuud Telecom and Liquid Telecom. The deal will see Liquid Telecom link Hormuud to its 17,000 km (10,500 mile) network of terrestrial cables, which will deliver faster internet capacity. The fiber optic connection will also make online access more affordable to the average user. This in turn is expected to further increase the number of internet users. Dalkom Somalia reached a similar agreement with the West Indian Ocean Cable Company (WIOCC) Ltd, which it holds shares in. Effective the first quarter of 2014, the deal will establish fiber optic connectivity to and from Somalia via the EASSy cable. The new services are expected to reduce the cost of international bandwidth and to better optimize performance, thereby further broadening internet access. Dalkom Somalia is concurrently constructing a 1,000 square mile state-of-the-art data center in Mogadishu. The site will facilitate direct connection into the international fiber optic network by hosting equipment for all of the capital's ISPs and telecommunication companies.","in 2013, an agreement between Hormuud Telecom and Liquid Telecom provided residents access to what type of cable provider?",The answer is fiber optic.
One of the major bluegrass mandolinists who gained popularity in the 1950s was Jesse McReynolds.,factual,"Other major bluegrass mandolinists who emerged in the early 1950s and are still active include Jesse McReynolds (of Jim and Jesse) who invented a syncopated banjo-roll-like style called crosspicking—and Bobby Osborne of the Osborne Brothers, who is a master of clarity and sparkling single-note runs. Highly respected and influential modern bluegrass players include Herschel Sizemore, Doyle Lawson, and the multi-genre Sam Bush, who is equally at home with old-time fiddle tunes, rock, reggae, and jazz. Ronnie McCoury of the Del McCoury Band has won numerous awards for his Monroe-influenced playing. The late John Duffey of the original Country Gentlemen and later the Seldom Scene did much to popularize the bluegrass mandolin among folk and urban audiences, especially on the east coast and in the Washington, D.C. area.",Who was the major bluegrass mandolinist that became popular in 1950's?,Jesse McReynolds was the major bluegrass mandolinist who became popular in the 1950s.
"The island was discovered on May 21, 1502.",factual,"Most historical accounts state that the island was discovered on 21 May 1502 by the Galician navigator João da Nova sailing at the service of Portugal, and that he named it ""Santa Helena"" after Helena of Constantinople. Another theory holds that the island found by da Nova was actually Tristan da Cunha, 2,430 kilometres (1,510 mi) to the south, and that Saint Helena was discovered by some of the ships attached to the squadron of Estêvão da Gama expedition on 30 July 1503 (as reported in the account of clerk Thomé Lopes). However, a paper published in 2015 reviewed the discovery date and dismissed the 18 August as too late for da Nova to make a discovery and then return to Lisbon by 11 September 1502, whether he sailed from St Helena or Tristan da Cunha. It demonstrates the 21 May is probably a Protestant rather than Catholic or Orthodox feast-day, first quoted in 1596 by Jan Huyghen van Linschoten, who was probably mistaken because the island was discovered several decades before the Reformation and start of Protestantism. The alternative discovery date of 3 May, the Catholic feast-day for the finding of the True Cross by Saint Helena in Jerusalem, quoted by Odoardo Duarte Lopes and Sir Thomas Herbert is suggested as being historically more credible.",What date was the island discovered on?,"The island was discovered on **21 May 1502** by the Galician navigator João da Nova, as stated in most historical accounts. Other theories, such as the discovery on Tristan da Cunha or 30 July 1503, are presented in the context, but they are dismissed or alternative explanations. The 21 May date is highlighted as the most supported and historically accurate reference."
Theravada Buddhism has 150 million adherents.,factual,"According to a demographic analysis reported by Peter Harvey (2013): Mahayana has 360 million adherents; Theravada has 150 million adherents; and Vajrayana has 18,2 million adherents. Seven million additional Buddhists are found outside of Asia.",How many adherents does Thervada have?,Thervada has 150 million adherents.
"In 2009, the next two fastest growing Australian cities after Melbourne were Brisbane and Perth.",factual,"From 2006, the growth of the city extended into ""green wedges"" and beyond the city's urban growth boundary. Predictions of the city's population reaching 5 million people pushed the state government to review the growth boundary in 2008 as part of its Melbourne @ Five Million strategy. In 2009, Melbourne was less affected by the Late-2000s financial crisis in comparison to other Australian cities. At this time, more new jobs were created in Melbourne than any other Australian city—almost as many as the next two fastest growing cities, Brisbane and Perth, combined, and Melbourne's property market remained strong, resulting in historically high property prices and widespread rent increases.","After Melbourne, which were the next two fastest growing Australian cities in 2009?",The next two fastest growing Australian cities after Melbourne in 2009 were **Brisbane** and **Perth**.
"As the economy and middle class grew, the number of musicians increased.",factual,,"A the economy and middle class expanded, what artistic profession had an increasing number of members?","The artistic profession that has an increasing number of members when the economy and middle class expand is **visual artists**. As economic growth leads to increased consumer spending and opportunities for creative expression, visual artists thrive in such environments."
"Ban Ki-moon introduced Elizabeth to the UN as ""an anchor for our age.""",irrelevant,"Since life began on Earth, five major mass extinctions and several minor events have led to large and sudden drops in biodiversity. The Phanerozoic eon (the last 540 million years) marked a rapid growth in biodiversity via the Cambrian explosion—a period during which the majority of multicellular phyla first appeared. The next 400 million years included repeated, massive biodiversity losses classified as mass extinction events. In the Carboniferous, rainforest collapse led to a great loss of plant and animal life. The Permian–Triassic extinction event, 251 million years ago, was the worst; vertebrate recovery took 30 million years. The most recent, the Cretaceous–Paleogene extinction event, occurred 65 million years ago and has often attracted more attention than others because it resulted in the extinction of the dinosaurs.",What happened in the Carboniferous?,"In the Carboniferous period, the rainforest collapsed, leading to a great loss of plant and animal life. This was part of a broader sequence of mass extinction events in the Phanerozoic era, including repeated and severe extinctions like the Permian-Triassic extinction."
Other targets would be considered available if weather conditions prevented the primary targets from being attacked.,factual,"Even so, the decision by OKL to support the strategy in Directive 23 was instigated by two considerations, both of which had little to do with wanting to destroy Britain's sea communications in conjunction with the Kriegsmarine. First, the difficulty in estimating the impact of bombing upon war production was becoming apparent, and second, the conclusion British morale was unlikely to break led OKL to adopt the naval option. The indifference displayed by OKL to Directive 23 was perhaps best demonstrated in operational directives which diluted its effect. They emphasised the core strategic interest was attacking ports but they insisted in maintaining pressure, or diverting strength, onto industries building aircraft, anti-aircraft guns, and explosives. Other targets would be considered if the primary ones could not be attacked because of weather conditions.",When would other targets be considered available?,Other targets would be considered available if the primary ones could not be attacked due to weather conditions.
The first governor of Massachusetts was John Winthrop.,factual,"In 1629, the Massachusetts Bay Colony's first governor, John Winthrop, led the signing of the Cambridge Agreement, a key founding document of the city. Puritan ethics and their focus on education influenced its early history; America's first public school was founded in Boston in 1635. Over the next 130 years, the city participated in four French and Indian Wars, until the British defeated the French and their native allies in North America. Boston was the largest town in British North America until Philadelphia grew larger in the mid 18th century.",Who was Massachusetts first governor?,The first governor of Massachusetts was John Winthrop.
Kim Kardashian is the mother of Kanye West's first child.,factual,"In June 2013, West and television personality Kim Kardashian announced the birth of their first child, North. In October 2013, the couple announced their engagement to widespread media attention. November 2013, West stated that he was beginning work on his next studio album, hoping to release it by mid-2014, with production by Rick Rubin and Q-Tip. In December 2013, Adidas announced the beginning of an official apparel collaboration with West, to be premiered the following year. In May 2014, West and Kardashian were married in a private ceremony in Florence, Italy, with a variety of artists and celebrities in attendance. West released a single, ""Only One"", featuring Paul McCartney, on December 31, 2014. ""FourFiveSeconds"", a single jointly produced with Rihanna and McCartney, was released in January 2015. West also appeared on the Saturday Night Live 40th Anniversary Special, where he premiered a new song entitled ""Wolves"", featuring Sia Furler and fellow Chicago rapper, Vic Mensa. In February 2015, West premiered his clothing collaboration with Adidas, entitled Yeezy Season 1, to generally positive reviews. This would include West's Yeezy Boost sneakers. In March 2015, West released the single ""All Day"" featuring Theophilus London, Allan Kingdom and Paul McCartney. West performed the song at the 2015 BRIT Awards with a number of US rappers and UK grime MC's including: Skepta, Wiley, Novelist, Fekky, Krept & Konan, Stormzy, Allan Kingdom, Theophilus London and Vic Mensa. He would premiere the second iteration of his clothing line, Yeezy Season 2, in September 2015 at New York Fashion Week.",Who is the mother of Kanye's first child?,"The context provided does not mention the mother of Kanye's first child. It only states that West and Kim Kardashian announced their first child, North, in June 2013. There is no information about the mother's name or details surrounding their relationship."
Nine Chopin polonaises were published posthumously.,factual,"Chopin also endowed popular dance forms with a greater range of melody and expression. Chopin's mazurkas, while originating in the traditional Polish dance (the mazurek), differed from the traditional variety in that they were written for the concert hall rather than the dance hall; ""it was Chopin who put the mazurka on the European musical map."" The series of seven polonaises published in his lifetime (another nine were published posthumously), beginning with the Op. 26 pair (published 1836), set a new standard for music in the form. His waltzes were also written specifically for the salon recital rather than the ballroom and are frequently at rather faster tempos than their dance-floor equivalents.",How many Chopin polonaises were published after his death?,"After Chopin's death, nine polonaises were published. The context mentions that the series of seven polonaises published in his lifetime (Op. 26 pair, 1836) set a new standard for the form, and nine were published posthumously. 

Answer: 9."
The A.C. Goode House is situated on Collins Street.,factual,"The city is recognised for its mix of modern architecture which intersects with an extensive range of nineteenth and early twentieth century buildings. Some of the most architecturally noteworthy historic buildings include the World Heritage Site-listed Royal Exhibition Building, constructed over a two-year period for the Melbourne International Exhibition in 1880, A.C. Goode House, a Neo Gothic building located on Collins Street designed by Wright, Reed & Beaver (1891), William Pitt's Venetian Gothic style Old Stock Exchange (1888), William Wardell's Gothic Bank (1883) which features some of Melbourne's finest interiors, the incomplete Parliament House, St Paul's Cathedral (1891) and Flinders Street Station (1909), which was the busiest commuter railway station in the world in the mid-1920s.",On which street is the A.C. Goode House located?,A.C. Goode House is located on Collins Street.
The administrative union formed by France's second largest Protestant church is called UEPAL.,factual,"Most of the Alsatian population is Roman Catholic, but, largely because of the region's German heritage, a significant Protestant community also exists: today, the EPCAAL (a Lutheran church) is France's second largest Protestant church, also forming an administrative union (UEPAL) with the much smaller Calvinist EPRAL. Unlike the rest of France, the Local law in Alsace-Moselle still provides for to the Napoleonic Concordat of 1801 and the organic articles, which provides public subsidies to the Roman Catholic, Lutheran, and Calvinist churches, as well as to Jewish synagogues; religion classes in one of these faiths is compulsory in public schools. This divergence in policy from the French majority is due to the region having been part of Imperial Germany when the 1905 law separating the French church and state was instituted (for a more comprehensive history, see: Alsace-Lorraine). Controversy erupts periodically on the appropriateness of this legal disposition, as well as on the exclusion of other religions from this arrangement.",What is the name of the Union created by France's second largest Protestant church?,The name of the Union created by France's second largest Protestant church is **UEPAL**.
"Yes, there is a significant presence of Greek educators as professors and teachers in prominent universities worldwide, as evidenced by the notable number of Greek names on the faculty lists of leading Western academic institutions.",factual,"As of 2007, Greece had the eighth highest percentage of tertiary enrollment in the world (with the percentages for female students being higher than for male) while Greeks of the Diaspora are equally active in the field of education. Hundreds of thousands of Greek students attend western universities every year while the faculty lists of leading Western universities contain a striking number of Greek names. Notable modern Greek scientists of modern times include Dimitrios Galanos, Georgios Papanikolaou (inventor of the Pap test), Nicholas Negroponte, Constantin Carathéodory, Manolis Andronikos, Michael Dertouzos, John Argyris, Panagiotis Kondylis, John Iliopoulos (2007 Dirac Prize for his contributions on the physics of the charm quark, a major contribution to the birth of the Standard Model, the modern theory of Elementary Particles), Joseph Sifakis (2007 Turing Award, the ""Nobel Prize"" of Computer Science), Christos Papadimitriou (2002 Knuth Prize, 2012 Gödel Prize), Mihalis Yannakakis (2005 Knuth Prize) and Dimitri Nanopoulos.",Are university  educators from he Greek world working as professors and teachers  in other countries ?,"Yes, university educators from the Greek world (Greece) are working as professors and teachers in other countries. The context highlights that Greek students attend Western universities globally and that notable modern Greek scientists are associated with Western institutions, indicating a significant presence of Greek educators abroad."
"Erichtho was accused of undermining the natural order of gods, mankind, and destiny.",factual,"Lucan depicts Sextus Pompeius, the doomed son of Pompey the Great, as convinced ""the gods of heaven knew too little"" and awaiting the Battle of Pharsalus by consulting with the Thessalian witch Erichtho, who practices necromancy and inhabits deserted graves, feeding on rotting corpses. Erichtho, it is said, can arrest ""the rotation of the heavens and the flow of rivers"" and make ""austere old men blaze with illicit passions"". She and her clients are portrayed as undermining the natural order of gods, mankind and destiny. A female foreigner from Thessaly, notorious for witchcraft, Erichtho is the stereotypical witch of Latin literature, along with Horace's Canidia.",What natural order was Erichtho accused of undermining?,"Erichtho was accused of undermining the natural order of **gods, mankind, and destiny**."
Some records at NARA are legally protected by public domain.,contradiction,"Most records at NARA are in the public domain, as works of the federal government are excluded from copyright protection. However, records from other sources may still be protected by copyright or donor agreements. Executive Order 13526 directs originating agencies to declassify documents if possible before shipment to NARA for long-term storage, but NARA also stores some classified documents until they can be declassified. Its Information Security Oversight Office monitors and sets policy for the U.S. government's security classification system.",Some records at NARA are legally protected by what?,"Some records at NARA are legally protected by copyright or donor agreements. While most records are in the public domain as works of the federal government are excluded from copyright protection, records from other sources may still be protected by these agreements or legal protections."
A whip antenna can be made significantly shorter than 1/4 wavelength long for practical reasons.,factual,"In some cases this is done in a more extreme manner, not simply to cancel a small amount of residual reactance, but to resonate an antenna whose resonance frequency is quite different from the intended frequency of operation. For instance, a ""whip antenna"" can be made significantly shorter than 1/4 wavelength long, for practical reasons, and then resonated using a so-called loading coil. This physically large inductor at the base of the antenna has an inductive reactance which is the opposite of the capacitative reactance that such a vertical antenna has at the desired operating frequency. The result is a pure resistance seen at feedpoint of the loading coil; unfortunately that resistance is somewhat lower than would be desired to match commercial coax.[citation needed]",What can be shorter than 1/4 wavelength long?,"The whip antenna can be shorter than 1/4 wavelength long, as it is made significantly shorter and resonated using a loading coil to cancel the reactance of the original antenna."
Bell moved home in the year 1867.,irrelevant,"Tuvaluans are well known for their seafaring skills, with the Tuvalu Maritime Training Institute on Amatuku motu (island), Funafuti, providing training to approximately 120 marine cadets each year so that they have the skills necessary for employment as seafarers on merchant shipping. The Tuvalu Overseas Seamen's Union (TOSU) is the only registered trade union in Tuvalu. It represents workers on foreign ships. The Asian Development Bank (ADB) estimates that 800 Tuvaluan men are trained, certified and active as seafarers. The ADB estimates that, at any one time, about 15% of the adult male population works abroad as seafarers. Job opportunities also exist as observers on tuna boats where the role is to monitor compliance with the boat's tuna fishing licence.",What is the only trade union on Tuvalu?,"The only trade union on Tuvalu is the Tuvalu Overseas Seamen's Union (TOSU), which represents workers on foreign ships."
MCA's Revue Productions subsidiary rented space at Republic Studios.,factual,,Where did MCA's Revue Productions subsidiary rent space?,MCA's Revue Productions subsidiary rented space in New York City.
The city was renamed Kaliningrad in honor of Mikhail Kalinin.,factual,"In April 1946, northern East Prussia became an official province of the Russian SFSR as the ""Kyonigsbergskaya Oblast"", with the Memel Territory becoming part of the Lithuanian SSR. In June 1946 114,070 German and 41,029 Soviet citizens were registered in the Oblast, with an unknown number of disregarded unregistered persons. In July of that year, the historic city of Königsberg was renamed Kaliningrad to honour Mikhail Kalinin and the area named the Kaliningrad Oblast. Between 24 August and 26 October 1948 21 transports with in total 42,094 Germans left the Oblast to the Soviet Occupation Zone (which became East Germany). The last remaining Germans left in November 1949 (1,401 persons) and January 1950 (7 persons).",In who's honor was the city named Kaliningrad from  Konigsberg? ,"The city of Kaliningrad was named from Konigsberg in 1946 to honor Mikhail Kalinin. The context states that the city was renamed in July 1946 to honor Mikhail Kalinin. 

Answer: Mikhail Kalinin."
"Male members of all classes, along with their wives, sons, daughters, and daughters-in-law, are included in the order of precedence.",factual,"Members of all classes of the Order are assigned positions in the order of precedence. Wives of male members of all classes also feature on the order of precedence, as do sons, daughters and daughters-in-law of Knights Grand Cross and Knights Commander; relatives of Ladies of the Order, however, are not assigned any special precedence. As a general rule, individuals can derive precedence from their fathers or husbands, but not from their mothers or wives (see order of precedence in England and Wales for the exact positions).",Who of the male members feature on the order?,"The male members who feature on the order are the sons, daughters, and their families (daughters-in-law) of Knights Grand Cross and Knights Commander."
"There are over 55,000 Vietnamese residents living in the Seattle area.",factual,"Seattle's foreign-born population grew 40% between the 1990 and 2000 censuses. The Chinese population in the Seattle area has origins in mainland China, Hong Kong, Southeast Asia, and Taiwan. The earliest Chinese-Americans that came in the late 19th and early 20th centuries were almost entirely from Guangdong province. The Seattle area is also home to a large Vietnamese population of more than 55,000 residents, as well as over 30,000 Somali immigrants. The Seattle-Tacoma area is also home to one of the largest Cambodian communities in the United States, numbering about 19,000 Cambodian Americans, and one of the largest Samoan communities in the mainland U.S., with over 15,000 people having Samoan ancestry. Additionally, the Seattle area had the highest percentage of self-identified mixed-race people of any large metropolitan area in the United States, according to the 2000 United States Census Bureau. According to a 2012 HistoryLink study, Seattle's 98118 ZIP code (in the Columbia City neighborhood) was one of the most diverse ZIP Code Tabulation Areas in the United States.",How many Vietnamese residents are there in Seattle? ,"The context states that the Seattle area has a large Vietnamese population of more than 55,000 residents. Therefore, the answer is more than 55,000."
"The commonly used techniques during dynamic testing are using stubs or drivers, as well as executing the code from a debugger environment.",factual,"There are many approaches available in software testing. Reviews, walkthroughs, or inspections are referred to as static testing, whereas actually executing programmed code with a given set of test cases is referred to as dynamic testing. Static testing is often implicit, as proofreading, plus when programming tools/text editors check source code structure or compilers (pre-compilers) check syntax and data flow as static program analysis. Dynamic testing takes place when the program itself is run. Dynamic testing may begin before the program is 100% complete in order to test particular sections of code and are applied to discrete functions or modules. Typical techniques for this are either using stubs/drivers or execution from a debugger environment.",What are commonly used techniques during dynamic testing?,"Commonly used techniques during dynamic testing include using stubs/drivers, executing from a debugger environment, and testing specific sections of code before the program is fully functional."
The first natural gas street lights were constructed between 1854 and 1861.,factual,"After the end of hostilities, a period of growth and expansion started for the city. In 1853 a stagecoach bus line was established joining Montevideo with the newly formed settlement of Unión and the first natural gas street lights were inaugurated.[citation needed] From 1854 to 1861 the first public sanitation facilities were constructed. In 1856 the Teatro Solís was inaugurated, 15 years after the beginning of its construction. By Decree, on December 1861 the areas of Aguada and Cordón were incorporated to the growing Ciudad Nueva (New City). In 1866, an underwater telegraph line connected the city with Buenos Aires. The statue of Peace, La Paz, was erected on a column in Plaza Cagancha and the building of the Postal Service as well as the bridge of Paso Molino were inaugurated in 1867.",Between what years were the first natural gas street lights constructed?,"The first natural gas street lights were inaugurated in 1853. Therefore, the answer is **1853**."
"The phrase ""War on Terror"" has been labeled a misnomer.",factual,"Criticism of the War on Terror addresses the issues, morality, efficiency, economics, and other questions surrounding the War on Terror and made against the phrase itself, calling it a misnomer. The notion of a ""war"" against ""terrorism"" has proven highly contentious, with critics charging that it has been exploited by participating governments to pursue long-standing policy/military objectives, reduce civil liberties, and infringe upon human rights. It is argued that the term war is not appropriate in this context (as in War on Drugs), since there is no identifiable enemy, and that it is unlikely international terrorism can be brought to an end by military means.",What phrase has been called a misnomer?,"The phrase ""the War on Terror"" has been called a misnomer."
"At the 57th Annual Grammy Awards, Beyoncé won three awards.",factual,"At the 57th Annual Grammy Awards in February 2015, Beyoncé was nominated for six awards, ultimately winning three: Best R&B Performance and Best R&B Song for ""Drunk in Love"", and Best Surround Sound Album for Beyoncé. She was nominated for Album of the Year but the award was won by Beck for his Morning Phase album. In August, the cover of the September issue of Vogue magazine was unveiled online, Beyoncé as the cover star, becoming the first African-American artist and third African-American woman in general to cover the September issue. She headlined the 2015 Made in America festival in early September and also the Global Citizen Festival later that month. Beyoncé made an uncredited featured appearance on the track ""Hymn for the Weekend"" by British rock band Coldplay, on their seventh studio album A Head Full of Dreams (2015), which saw release in December. On January 7, 2016, Pepsi announced Beyoncé would perform alongside Coldplay at Super Bowl 50 in February. Knowles has previously performed at four Super Bowl shows throughout her career, serving as the main headliner of the 47th Super Bowl halftime show in 2013.",Beyonce took home how many awards at the 57th Grammy Awards?,Beyoncé took home **three** awards at the 57th Annual Grammy Awards.
The newest bus station in Brasília is located near the Parkshopping Mall.,factual,"In the original city plan, the interstate buses should also stop at the Central Station. Because of the growth of Brasília (and corresponding growth in the bus fleet), today the interstate buses leave from the older interstate station (called Rodoferroviária), located at the western end of the Eixo Monumental. The Central Bus Station also contains a main metro station. A new bus station was opened in July 2010. It is on Saída Sul (South Exit) near Parkshopping Mall and with its metro station, and it's also an inter-state bus station, used only to leave the Federal District.",What mall is Brasilia's newest bus station near?,The new bus station in Brasilia is located near Parkshopping Mall.
