answer,type,context,question,qwen
"The Portuguese bailout was implemented through tax cuts, a freeze of civil service-related higher-wages and increases of lower-wages by 14.3%, along with the government's spending increases.",contradiction,"After the bailout was announced, the Portuguese government headed by Pedro Passos Coelho managed to implement measures with the intention of improve the State's financial situation, including tax hikes, a freeze of civil service-related lower-wages and cuts of higher-wages by 14.3%, on top of the government's spending cuts. The Portuguese government also agreed to eliminate its golden share in Portugal Telecom which gave it veto power over vital decisions. In 2012, all public servants had already seen an average wage cut of 20% relative to their 2010 baseline, with cuts reaching 25% for those earning more than 1,500 euro per month.",How was the Portuguese bailout implemented?,"The Portuguese government implemented the bailout by introducing tax hikes, freezing civil service wages, and cutting higher and lower wages by 14.3%, alongside spending cuts. Additionally, it eliminated its golden share in Portugal Telecom, granting it veto power over critical decisions. In 2012, all public servants saw an average wage reduction of 20% relative to their 2010 baseline, with further reductions of 25% for those earning over 1,500 euros per month."
The Calatrava bridge is situated in the heart of Valencia.,irrelevant,"Medieval writers divided history into periods such as the ""Six Ages"" or the ""Four Empires"", and considered their time to be the last before the end of the world. When referring to their own times, they spoke of them as being ""modern"". In the 1330s, the humanist and poet Petrarch referred to pre-Christian times as antiqua (or ""ancient"") and to the Christian period as nova (or ""new""). Leonardo Bruni was the first historian to use tripartite periodisation in his History of the Florentine People (1442). Bruni and later historians argued that Italy had recovered since Petrarch's time, and therefore added a third period to Petrarch's two. The ""Middle Ages"" first appears in Latin in 1469 as media tempestas or ""middle season"". In early usage, there were many variants, including medium aevum, or ""middle age"", first recorded in 1604, and media saecula, or ""middle ages"", first recorded in 1625. The alternative term ""medieval"" (or occasionally ""mediaeval"") derives from medium aevum. Tripartite periodisation became standard after the German 17th century historian Christoph Cellarius divided history into three periods: Ancient, Medieval, and Modern.","Along with the Six Ages, what other scheme did writers in the Middle Ages use to divide history?","The context mentions that medieval writers divided history into the ""Six Ages"" and the ""Four Empires"". Additionally, other schemes include Petrarch's ""antiqua"" (pre-Christian) and ""nova"" (Christian) periods, as well as Leonardo Bruni's addition of a third period to Petrarch's two, leading to a tripartite division by historians like Cellarius. Thus, the answer is the **three-period division** proposed by Cellarius."
Queen was associated with the dance/disco style of pop music in the 1970s.,factual,"Queen composed music that drew inspiration from many different genres of music, often with a tongue-in-cheek attitude. The genres they have been associated with include progressive rock, symphonic rock, art rock, glam rock, hard rock, heavy metal, pop rock, and psychedelic rock. Queen also wrote songs that were inspired by diverse musical styles which are not typically associated with rock groups, such as opera, music hall, folk music, gospel, ragtime, and dance/disco. Several Queen songs were written with audience participation in mind, such as ""We Will Rock You"" and ""We Are the Champions"". Similarly, ""Radio Ga Ga"" became a live favourite because it would have ""crowds clapping like they were at a Nuremberg rally"".",What 70s style of pop music was Queen associated with?,"Queen is associated with a blend of 70s genres, including progressive rock, symphonic rock, art rock, glam rock, hard rock, heavy metal, pop rock, and psychedelic rock."
Tito spoke some English.,factual,"As regards knowledge of languages, Tito replied that he spoke Serbo-Croatian, German, Russian, and some English. A biographer also stated that he spoke ""Serbo-Croatian ... Russian, Czech, Slovenian ... German (with a Viennese accent) ... understands and reads French and Italian ... [and] also speaks Kirghiz.""",How much English did Tito speak?,Tito spoke some English.
Chopin's Polish dance music was composed for the concert hall.,factual,"Chopin also endowed popular dance forms with a greater range of melody and expression. Chopin's mazurkas, while originating in the traditional Polish dance (the mazurek), differed from the traditional variety in that they were written for the concert hall rather than the dance hall; ""it was Chopin who put the mazurka on the European musical map."" The series of seven polonaises published in his lifetime (another nine were published posthumously), beginning with the Op. 26 pair (published 1836), set a new standard for music in the form. His waltzes were also written specifically for the salon recital rather than the ballroom and are frequently at rather faster tempos than their dance-floor equivalents.",Chopin's Polish dance music was developed for what type of hall?,Chopin's Polish dance music was developed for the concert hall.
a large nature reserve,contradiction,"At present, plans are being considered for building a new dual carriageway west of Strasbourg, which would reduce the buildup of traffic in that area by picking up north and southbound vehicles and getting rid of the buildup outside Strasbourg. The line plans to link up the interchange of Hœrdt to the north of Strasbourg, with Innenheim in the southwest. The opening is envisaged at the end of 2011, with an average usage of 41,000 vehicles a day. Estimates of the French Works Commissioner however, raised some doubts over the interest of such a project, since it would pick up only about 10% of the traffic of the A35 at Strasbourg. Paradoxically, this reversed the situation of the 1950s. At that time, the French trunk road left of the Rhine not been built, so that traffic would cross into Germany to use the Karlsruhe-Basel Autobahn.",What is currently being planed west of Strasbourg? ,The new dual carriageway west of Strasbourg is currently being planned.
"SURE services a population of over 4,000 people on Saint Helena.",factual,"Saint Helena has a 10/3.6 Mbit/s internet link via Intelsat 707 provided by SURE. Serving a population of more than 4,000, this single satellite link is considered inadequate in terms of bandwidth.",What kind of population does SURE service?,"SURE service serves a population of more than 4,000."
"A number of schools in the county have a long history, including The Blue School in Wells and Richard Huish College in Taunton, which can trace their roots back for many years.",factual,"Some of the county's secondary schools have specialist school status. Some schools have sixth forms and others transfer their sixth formers to colleges. Several schools can trace their origins back many years, such as The Blue School in Wells and Richard Huish College in Taunton. Others have changed their names over the years such as Beechen Cliff School which was started in 1905 as the City of Bath Boys' School and changed to its present name in 1972 when the grammar school was amalgamated with a local secondary modern school, to form a comprehensive school. Many others were established and built since the Second World War. In 2006, 5,900 pupils in Somerset sat GCSE examinations, with 44.5% achieving 5 grades A-C including English and Maths (compared to 45.8% for England).",What schools can trace their origins back ,"The schools mentioned in the context include:  
1. The Blue School in Wells.  
2. Richard Huish College in Taunton.  
3. Beechen Cliff School, which changed its name in 1972.  
4. Many schools established and built since the Second World War.  

These examples illustrate a range of schools with historical roots and transformations."
The Chinese believed that earthquakes were caused by the immense compression of trapped air.,factual,"Seismology: To better prepare for calamities, Zhang Heng invented a seismometer in 132 CE which provided instant alert to authorities in the capital Luoyang that an earthquake had occurred in a location indicated by a specific cardinal or ordinal direction. Although no tremors could be felt in the capital when Zhang told the court that an earthquake had just occurred in the northwest, a message came soon afterwards that an earthquake had indeed struck 400 km (248 mi) to 500 km (310 mi) northwest of Luoyang (in what is now modern Gansu). Zhang called his device the 'instrument for measuring the seasonal winds and the movements of the Earth' (Houfeng didong yi 候风地动仪), so-named because he and others thought that earthquakes were most likely caused by the enormous compression of trapped air. See Zhang's seismometer for further details.",What did the Chinese caused earthquakes?,"The Chinese caused earthquakes through the invention of the seismometer, which was called the Houfeng didong yi. Zhang Heng attributed the earthquakes to the movement of trapped air caused by the Earth's tectonic compression, which provided early warnings to authorities in Luoyang."
Limón Creole English is spoken along the Caribbean coast of Costa Rica.,factual,"There is no universally accepted criterion for distinguishing two different languages from two dialects (i.e. varieties) of the same language. A number of rough measures exist, sometimes leading to contradictory results. The distinction is therefore subjective and depends on the user's frame of reference. For example, there is discussion about if the Limón Creole English must be considered as ""a kind"" of English or a different language. This creole is spoken in the Caribbean coast of Costa Rica (Central America) by descendant of Jamaican people. The position that Costa Rican linguists support depends on the University they belong.",On what coast of Costa Rica is Limón Creole English spoken?,The Limón Creole English is spoken on the Caribbean coast of Costa Rica.
"Hops were first believed to be added to beer in the year 822, as mentioned by a Carolingian Abbot.",factual,"Beer was spread through Europe by Germanic and Celtic tribes as far back as 3000 BC, and it was mainly brewed on a domestic scale. The product that the early Europeans drank might not be recognised as beer by most people today. Alongside the basic starch source, the early European beers might contain fruits, honey, numerous types of plants, spices and other substances such as narcotic herbs. What they did not contain was hops, as that was a later addition, first mentioned in Europe around 822 by a Carolingian Abbot and again in 1067 by Abbess Hildegard of Bingen.",What year were hops first believed to be added to beer?,The hops were first believed to be added to beer around **822**.
The western end of these streets terminates at Bowery.,factual,"The west end of these streets is Bowery and Third Avenue, except for 3rd Street (formerly Amity Place; to Sixth Avenue) and 4th Street (to 13th Street), which extend west and north, respectively, into Greenwich Village. Great Jones Street connects East 3rd to West 3rd.",The west end of these streets is Third Avenue and where?,The west end of these streets is at the intersection of **Bowery** and **Third Avenue**.
"In the fiscal year 2013-14, Wall Street's securities industry accounted for 19% of New York State's total tax revenue.",factual,"Lower Manhattan is the third-largest central business district in the United States and is home to the New York Stock Exchange, on Wall Street, and the NASDAQ, at 165 Broadway, representing the world's largest and second largest stock exchanges, respectively, when measured both by overall average daily trading volume and by total market capitalization of their listed companies in 2013. Investment banking fees on Wall Street totaled approximately $40 billion in 2012, while in 2013, senior New York City bank officers who manage risk and compliance functions earned as much as $324,000 annually. In fiscal year 2013–14, Wall Street's securities industry generated 19% of New York State's tax revenue. New York City remains the largest global center for trading in public equity and debt capital markets, driven in part by the size and financial development of the U.S. economy.:31–32 In July 2013, NYSE Euronext, the operator of the New York Stock Exchange, took over the administration of the London interbank offered rate from the British Bankers Association. New York also leads in hedge fund management; private equity; and the monetary volume of mergers and acquisitions. Several investment banks and investment mangers headquartered in Manhattan are important participants in other global financial centers.:34–35 New York is also the principal commercial banking center of the United States.","In 2013-4, what percentage of New York state tax revenues came from the securities business on Wall Street?","In 2013-4, Wall Street's securities industry contributed 19% of New York State's tax revenues."
Less than 60 of the 900 students buried in the school collapse in Dujiangyan survived.,factual,"All of the highways into Wenchuan, and others throughout the province, were damaged, resulting in delayed arrival of the rescue troops. In Beichuan County, 80% of the buildings collapsed according to Xinhua News. In the city of Shifang, the collapse of two chemical plants led to leakage of some 80 tons of liquid ammonia, with hundreds of people reported buried. In the city of Dujiangyan, south-east of the epicenter, a whole school collapsed with 900 students buried and fewer than 60 survived. The Juyuan Middle School, where many teenagers were buried, was excavated by civilians and cranes. Dujiangyan is home of the Dujiangyan Irrigation System, an ancient water diversion project which is still in use and is a UNESCO World Heritage Site. The project's famous Fish Mouth was cracked but not severely damaged otherwise.",How many of the 900 students buried in a Dujiangyan school collapse survived?,"The context states that 900 students were buried in a Dujiangyan school, and fewer than 60 survived. Therefore, the answer is 60."
Jan Hus advocated for the promotion of widespread literacy among the Czech commoners.,factual,"Bohemia (as Czech civilization was known by then) increased in power over the centuries, as its language did in regional importance. This growth was expedited during the fourteenth century by Holy Roman Emperor Charles IV, who founded Charles University in Prague in 1348. Here, early Czech literature (a biblical translation, hymns and hagiography) flourished. Old Czech texts, including poetry and cookbooks, were produced outside the university as well. Later in the century Jan Hus contributed significantly to the standardization of Czech orthography, advocated for widespread literacy among Czech commoners (particularly in religion) and made early efforts to model written Czech after the spoken language.",What did Jan Hus advocate for among the Czech commoners?,"Jan Hus advocated for widespread literacy among Czech commoners, particularly in religion, and made early efforts to model written Czech after the spoken language."
"A circuit within a computer component represents a single bit, or binary digit, of information.",factual,,A circuit in a computer part represents what?,"A circuit in a computer part represents a pathway for the flow of electrical signals. These circuits are essential for the operation of electronic devices, allowing data and instructions to be processed, stored, and transmitted between components such as processors, memory, and other hardware parts. Circuits are the physical structure that enables the functioning of computers and other electronic systems."
"On the last day of February, the Pope, as the leader of the Holy Roman Church, granted permission for dioceses that desired to celebrate the feast to do so, and he himself implemented it within his own diocese of Rome in the year 1477.",factual,"On 28 February 1476, Pope Sixtus IV, authorized those dioceses that wished to introduce the feast to do so, and introduced it to his own diocese of Rome in 1477, with a specially composed Mass and Office of the feast. With his bull Cum praeexcelsa of 28 February 1477, in which he referred to the feast as that of the Conception of Mary, without using the word ""Immaculate"", he granted indulgences to those who would participate in the specially composed Mass or Office on the feast itself or during its octave, and he used the word ""immaculate"" of Mary, but applied instead the adjective ""miraculous"" to her conception. On 4 September 1483, referring to the feast as that of ""the Conception of Immaculate Mary ever Virgin"", he condemned both those who called it mortally sinful and heretical to hold that the ""glorious and immaculate mother of God was conceived without the stain of original sin"" and those who called it mortally sinful and heretical to hold that ""the glorious Virgin Mary was conceived with original sin"", since, he said, ""up to this time there has been no decision made by the Roman Church and the Apostolic See."" This decree was reaffirmed by the Council of Trent.",What happened on the final day of the month of love that was of significance was authorized by the Holy Roman Church leader ?,"The final day of the month of love, which was significant and authorized by the Holy Roman Church leader, occurred on 28 February 1477. Pope Sixtus IV introduced the feast on this day, introduced it to his own diocese of Rome in 1477, and used the word ""immaculate"" for Mary's conception, while applying ""miraculous"" to her."
The securities industry generates US$3.8 billion in tax revenue for New York City.,factual,"New York City's most important economic sector lies in its role as the headquarters for the U.S.financial industry, metonymously known as Wall Street. The city's securities industry, enumerating 163,400 jobs in August 2013, continues to form the largest segment of the city's financial sector and an important economic engine, accounting in 2012 for 5 percent of the city's private sector jobs, 8.5 percent (US$3.8 billion) of its tax revenue, and 22 percent of the city's total wages, including an average salary of US$360,700. Many large financial companies are headquartered in New York City, and the city is also home to a burgeoning number of financial startup companies.",How much tax revenue does the securities industry generate?,The securities industry in New York City generates 8.5 percent of the city's tax revenue.
The foreign correspondent who resigned from The Times in 1988 did so due to political censorship.,factual,"Robert Fisk, seven times British International Journalist of the Year, resigned as foreign correspondent in 1988 over what he saw as ""political censorship"" of his article on the shooting-down of Iran Air Flight 655 in July 1988. He wrote in detail about his reasons for resigning from the paper due to meddling with his stories, and the paper's pro-Israel stance.","The foreign correspondent for The Times who resigned in 1988, resigned for what reason?",Robert Fisk resigned as a foreign correspondent in 1988 over **political censorship** of his article on the shooting-down of Iran Air Flight 655.
"As of the 2000 census, the Plano Piloto had a population of around 400,000 inhabitants.",factual,"The metro leaves the Rodoviária (bus station) and goes south, avoiding most of the political and tourist areas. The main purpose of the metro is to serve cities, such as Samambaia, Taguatinga and Ceilândia, as well as Guará and Águas Claras. The satellite cities served are more populated in total than the Plano Piloto itself (the census of 2000 indicated that Ceilândia had 344,039 inhabitants, Taguatinga had 243,575, whereas the Plano Piloto had approximately 400,000 inhabitants), and most residents of the satellite cities depend on public transportation.","As of 2000, how many people lived in the Plano Piloto?","As of 2000, approximately 400,000 people lived in the Plano Piloto."
One of the main reasons ships have shorter runways compared to land runways is that constructing and maintaining a full-length runway on a ship would be very expensive.,factual,"As ""runways at sea"", aircraft carriers have a flat-top flight deck, which launches and recovers aircraft. Aircraft launch forward, into the wind, and are recovered from astern. The flight deck is where the most notable differences between a carrier and a land runway are found. Creating such a surface at sea poses constraints on the carrier – for example, the fact that it is a ship means that a full-length runway would be costly to construct and maintain. This affects take-off procedure, as a shorter runway length of the deck requires that aircraft accelerate more quickly to gain lift. This either requires a thrust boost, a vertical component to its velocity, or a reduced take-off load (to lower mass). The differing types of deck configuration, as above, influence the structure of the flight deck. The form of launch assistance a carrier provides is strongly related to the types of aircraft embarked and the design of the carrier itself.",What is a primary reason that ships have shorter runways than land runways have?,"The primary reason ships have shorter runways than land runways is the cost of constructing and maintaining a full-length runway. As a ship, a flat-top flight deck at sea necessitates a shorter runway length to accommodate the aircraft's takeoff procedures, which require faster acceleration or reduced take-off mass. This design constraint directly influences the runway length."
"All governing institutions in Mainland China, including Zhejiang, operate under a dual party-government system.",factual,"The politics of Zhejiang is structured in a dual party-government system like all other governing institutions in Mainland China. The Governor of Zhejiang is the highest-ranking official in the People's Government of Zhejiang. However, in the province's dual party-government governing system, the Governor is subordinate to the Zhejiang Communist Party of China (CPC) Provincial Committee Secretary, colloquially termed the ""Zhejiang CPC Party Chief"".",What type of party-government system are all governing institutions in Mainland China?,"All governing institutions in Mainland China operate under a **dual party-government system**, as exemplified by Zhejiang's structure. The Governor of Zhejiang serves as the highest-ranking official in the People's Government but is subordinate to the Zhejiang Communist Party of China (CPC) Provincial Committee Secretary, colloquially referred to as the ""Zhejiang CPC Party Chief."""
Tort law partially overlaps with wrongs that are also punishable under criminal law.,irrelevant,,What style of music did Haydn and Mozart share?,"Haydn and Mozart both shared the **Classical style** of music. As composers of the Classical period (18th century), they worked on symphonies, concertos, and other musical forms that emphasized complexity, structure, and innovation. Their styles were central to the development of Western classical music."
The part of the Quran that describes God's use of intermediaries between himself and his prophets is verse 42:51.,factual,"According to the Quran, God communicated with man and made his will known through signs and revelations. Prophets, or 'Messengers of God', received revelations and delivered them to humanity. The message has been identical and for all humankind. ""Nothing is said to you that was not said to the messengers before you, that your lord has at his Command forgiveness as well as a most Grievous Penalty."" The revelation does not come directly from God to the prophets. Angels acting as God's messengers deliver the divine revelation to them. This comes out in Quran 42:51, in which it is stated: ""It is not for any mortal that God should speak to them, except by revelation, or from behind a veil, or by sending a messenger to reveal by his permission whatsoever He will.""",Which part of the Quran describes God's use of intermediaries between himself and his prophets?,"The part of the Quran that describes God's use of intermediaries between himself and his prophets is found in **Quran 42:51**, where it states: ""It is not for any mortal that God should speak to them, except by revelation, or from behind a veil, or by sending a messenger to reveal by his permission whatsoever He will."" This verse highlights that the revelation is delivered through angels, not directly by God to the prophets."
The Prussian language became extinct sometime during the 17th or early 18th century.,factual,"After Christianization, the Roman Catholic Church and local rulers led German expansion and settlement in areas inhabited by Slavs and Balts, known as Ostsiedlung. During the wars waged in the Baltic by the Catholic German Teutonic Knights; the lands inhabited by the ethnic group of the Old Prussians (the current reference to the people known then simply as the ""Prussians""), were conquered by the Germans. The Old Prussians were an ethnic group related to the Latvian and Lithuanian Baltic peoples. The former German state of Prussia took its name from the Baltic Prussians, although it was led by Germans who had assimilated the Old Prussians; the old Prussian language was extinct by the 17th or early 18th century. The Slavic people of the Teutonic-controlled Baltic were assimilated into German culture and eventually there were many intermarriages of Slavic and German families, including amongst the Prussia's aristocracy known as the Junkers. Prussian military strategist Karl von Clausewitz is a famous German whose surname is of Slavic origin. Massive German settlement led to the assimilation of Baltic (Old Prussians) and Slavic (Wends) populations, who were exhausted by previous warfare.",When was the Prussian language extinct?,The Prussian language was extinct by the 17th or early 18th century.
16th Street is the road that begins at a dead end halfway between FDR Drive and Avenue C.,factual,"15th Street starts at FDR Drive, and 16th Street starts at a dead end half way between FDR Drive and Avenue C. They are both stopped at Avenue C and continue from First Avenue to West Street, stopped again at Union Square, and 16th Street also pauses at Stuyvesant Square.",Which road starts at a dead end half way between FDR Drive and Avenue C?,The road that starts at a dead end halfway between FDR Drive and Avenue C is 16th Street.
The Mayflower set sail from Southampton in the year 1620.,factual,"The port was the point of departure for the Pilgrim Fathers aboard Mayflower in 1620. In 1912, the RMS Titanic sailed from Southampton. Four in five of the crew on board the vessel were Sotonians, with about a third of those who perished in the tragedy hailing from the city. Southampton was subsequently the home port for the transatlantic passenger services operated by Cunard with their Blue Riband liner RMS Queen Mary and her running mate RMS Queen Elizabeth. In 1938, Southampton docks also became home to the flying boats of Imperial Airways. Southampton Container Terminals first opened in 1968 and has continued to expand.",What year did the Mayflower set sail from Southampton?,The Mayflower set sail from Southampton in 1620.
"The annual Montevideo Carnaval is part of the national festival of Carnival Week, which is celebrated throughout Uruguay with the main activities taking place in the capital city of Montevideo.",irrelevant,"The classical period of Greek civilization covers a time spanning from the early 5th century BC to the death of Alexander the Great, in 323 BC (some authors prefer to split this period into 'Classical', from the end of the Persian wars to the end of the Peloponnesian War, and 'Fourth Century', up to the death of Alexander). It is so named because it set the standards by which Greek civilization would be judged in later eras. The Classical period is also described as the ""Golden Age"" of Greek civilization, and its art, philosophy, architecture and literature would be instrumental in the formation and development of Western culture.",What is so well known about this period ?,"The classical period of Greek civilization is well known for being called the ""Golden Age"" of Greek civilization and for setting the standards by which Greek culture would be judged in later eras. Additionally, its art, philosophy, architecture, and literature were instrumental in shaping Western culture."
The Supreme Court of Ireland is located in the Four Courts building in Dublin.,factual,,Where is Ireland's Supreme Court seated?,"Ireland's Supreme Court is located in the Supreme Court Building, which is on the campus of the National University of Ireland. The building is part of the judiciary system and serves as the seat of the Supreme Court."
The minimum number of people involved in a bribe is two.,factual,"In the context of political corruption, a bribe may involve a payment given to a government official in exchange of his use of official powers. Bribery requires two participants: one to give the bribe, and one to take it. Either may initiate the corrupt offering; for example, a customs official may demand bribes to let through allowed (or disallowed) goods, or a smuggler might offer bribes to gain passage. In some countries the culture of corruption extends to every aspect of public life, making it extremely difficult for individuals to operate without resorting to bribes. Bribes may be demanded in order for an official to do something he is already paid to do. They may also be demanded in order to bypass laws and regulations. In addition to their role in private financial gain, bribes are also used to intentionally and maliciously cause harm to another (i.e. no financial incentive).[citation needed] In some developing nations, up to half of the population has paid bribes during the past 12 months.",What is the minimum amount of people that can be involved in a bribe?,"The minimum number of people involved in a bribe is **two**. One person initiates the bribe (e.g., a customs official or smuggler), and the other person receives the bribe (e.g., the official or the smuggler)."
Napoleon's primary objective was to establish a French presence in the Middle East.,irrelevant,"The office of Borough President was created in the consolidation of 1898 to balance centralization with local authority. Each borough president had a powerful administrative role derived from having a vote on the New York City Board of Estimate, which was responsible for creating and approving the city's budget and proposals for land use. In 1989 the Supreme Court of the United States declared the Board of Estimate unconstitutional on the grounds that Brooklyn, the most populous borough, had no greater effective representation on the Board than Staten Island, the least populous borough, a violation of the Fourteenth Amendment's Equal Protection Clause pursuant to the high court's 1964 ""one man, one vote"" decision.",When were Borough Presidents created?,Borough Presidents were created in 1898.
"The terms ""Middle Ages"" and ""Modern Ages"" have their origins in European history.",factual,"The term ""Early Modern"" was introduced in the English language in the 1930s. to distinguish the time between what we call Middle Ages and time of the late Enlightenment (1800) (when the meaning of the term Modern Ages was developing its contemporary form). It is important to note that these terms stem from European history. In usage in other parts of the world, such as in Asia, and in Muslim countries, the terms are applied in a very different way, but often in the context with their contact with European culture in the Age of Discovery.","Where do the terms ""Middle Ages"" and ""Modern Ages"" originate from?","The terms ""Middle Ages"" and ""Modern Ages"" originate from European history. The term ""Early Modern"" was introduced in the English language in the 1930s to distinguish between the Middle Ages and the late Enlightenment (1800), emphasizing the development of these periods in European contexts."
The colonialism of the Sahara began during the 19th century.,factual,"European colonialism in the Sahara began in the 19th century. France conquered the regency of Algiers from the Ottomans in 1830, and French rule spread south from Algeria and eastwards from Senegal into the upper Niger to include present-day Algeria, Chad, Mali then French Sudan including Timbuktu, Mauritania, Morocco (1912), Niger, and Tunisia (1881). By the beginning of the 20th century, the trans-Saharan trade had clearly declined because goods were moved through more modern and efficient means, such as airplanes, rather than across the desert.",What time period did the colonialism of the Sahara begin?,The colonialism of the Sahara began in the 19th century.
"Power then passed to a political coalition headed by Emilio Perez Touriño, with Anxo Quintana as the vice president.",factual,"From 1990 to 2005, Manuel Fraga, former minister and ambassador in the Franco dictature, presided over the Galician autonomous government, the Xunta de Galicia. Fraga was associated with the Partido Popular ('People's Party', Spain's main national conservative party) since its founding. In 2002, when the oil tanker Prestige sank and covered the Galician coast in oil, Fraga was accused by the grassroots movement Nunca Mais (""Never again"") of having been unwilling to react. In the 2005 Galician elections, the 'People's Party' lost its absolute majority, though remaining (barely) the largest party in the parliament, with 43% of the total votes. As a result, power passed to a coalition of the Partido dos Socialistas de Galicia (PSdeG) ('Galician Socialists' Party'), a federal sister-party of Spain's main social-democratic party, the Partido Socialista Obrero Español (PSOE, 'Spanish Socialist Workers Party') and the nationalist Bloque Nacionalista Galego (BNG). As the senior partner in the new coalition, the PSdeG nominated its leader, Emilio Perez Touriño, to serve as Galicia's new president, with Anxo Quintana, the leader of BNG, as its vice president.",Power then passed a political coalition headed by who?,"The political coalition was headed by Emilio Perez Touriño, the leader of the Partido dos Socialistas de Galicia (PSdeG), after the 2005 Galician elections."
The original builders of Mexico City were the Aztecs.,factual,"Mexico’s capital is both the oldest capital city in the Americas and one of two founded by Amerindians (Native Americans), the other being Quito. The city was originally built on an island of Lake Texcoco by the Aztecs in 1325 as Tenochtitlan, which was almost completely destroyed in the 1521 siege of Tenochtitlan, and subsequently redesigned and rebuilt in accordance with the Spanish urban standards. In 1524, the municipality of Mexico City was established, known as México Tenochtitlán, and as of 1585 it was officially known as Ciudad de México (Mexico City). Mexico City served as the political, administrative and financial center of a major part of the Spanish colonial empire. After independence from Spain was achieved, the Federal District was created in 1824.",Who originally built Mexico City?,"The original building of Mexico City was the Aztecs. It was constructed on an island of Lake Texcoco in 1325, and the city was later known as Tenochtitlan."
providing fresh water,contradiction,"The Tuvalu Government carried out assessments of the damage caused by Cyclone Pam to the islands and has provided medical aid, food as well as assistance for the cleaning-up of storm debris. Government and Non-Government Organisations provided assistance technical, funding and material support to Tuvalu to assist with recovery, including WHO, UNICEF, UNDP, OCHA, World Bank, DFAT, New Zealand Red Cross & IFRC, Fiji National University and governments of New Zealand, Netherlands, UAE, Taiwan and the United States.",For what action was government assistance necessary after the Tuvalu cyclone??,"The Tuvalu Government carried out assessments of the damage caused by Cyclone Pam, provided medical aid, food assistance, and assistance for the cleaning-up of storm debris."
Brian May's zodiac sign was Cancer.,factual,"Having attended art college, Mercury also designed Queen's logo, called the Queen crest, shortly before the release of the band's first album. The logo combines the zodiac signs of all four members: two lions for Leo (Deacon and Taylor), a crab for Cancer (May), and two fairies for Virgo (Mercury). The lions embrace a stylised letter Q, the crab rests atop the letter with flames rising directly above it, and the fairies are each sheltering below a lion. There is also a crown inside the Q and the whole logo is over-shadowed by an enormous phoenix. The whole symbol bears a passing resemblance to the Royal coat of arms of the United Kingdom, particularly with the lion supporters. The original logo, as found on the reverse-side of the first album cover, was a simple line drawing but more intricate colour versions were used on later sleeves.",What was Brian May's zodiac sign?,Brian May's zodiac sign is Leo.
"The ruler at the beginning of Kievan Rus' was Prince Oleg, who ruled from 882 to 912.",factual,"Kievan Rus' begins with the rule (882–912) of Prince Oleg, who extended his control from Novgorod south along the Dnieper river valley in order to protect trade from Khazar incursions from the east and moved his capital to the more strategic Kiev. Sviatoslav I (died 972) achieved the first major expansion of Kievan Rus' territorial control, fighting a war of conquest against the Khazar Empire. Vladimir the Great (980–1015) introduced Christianity with his own baptism and, by decree, that of all the inhabitants of Kiev and beyond. Kievan Rus' reached its greatest extent under Yaroslav I (1019–1054); his sons assembled and issued its first written legal code, the Rus' Justice, shortly after his death.",Who was the ruler at the begining of Kievan?,Prince Oleg was the ruler at the beginning of Kievan Rus'.
The Kingdom of Asturias was divided due to dynastic divisions of inheritance among King Alfonso III's offspring.,factual,"After annexing the County of Portugal into one of the several counties that made up the Kingdom of Asturias, King Alfonso III of Asturias knighted Vimara Peres, in 868 AD, as the First Count of Portus Cale (Portugal). The region became known as Portucale, Portugale, and simultaneously Portugália — the County of Portugal. Later the Kingdom of Asturias was divided into a number of Christian Kingdoms in Northern Spain due to dynastic divisions of inheritance among the kings offspring. With the forced abdication of Alfonso III ""the Great"" of Asturias by his sons in 910, the Kingdom of Asturias split into three separate kingdoms of León, Galicia and Asturias. The three kingdoms were eventually reunited in 924 (León and Galicia in 914, Asturias later) under the crown of León.",Why was the Kingdom of Asturias divided?,"The Kingdom of Asturias was divided due to dynastic inheritance issues. After King Alfonso III's abdication of the throne by his sons in 910, the succession among the kings' offspring led to the division of the Kingdom into three separate kingdoms: León, Galicia, and Asturias. The three kingdoms were later reunited in 924."
The primary ingredient in beer is water.,factual,"Beer is composed mostly of water. Regions have water with different mineral components; as a result, different regions were originally better suited to making certain types of beer, thus giving them a regional character. For example, Dublin has hard water well-suited to making stout, such as Guinness; while the Plzeň Region has soft water well-suited to making Pilsner (pale lager), such as Pilsner Urquell. The waters of Burton in England contain gypsum, which benefits making pale ale to such a degree that brewers of pale ales will add gypsum to the local water in a process known as Burtonisation.",What is the main ingredient in beer?,"The main ingredient in beer is water. The context states that beer is composed mostly of water, and different regions have varying mineral compositions that influence the types of beers they produce."
Kim Il-sung was the one who called for Korea-wide elections in 1950.,factual,"On 7 June 1950, Kim Il-sung called for a Korea-wide election on 5–8 August 1950 and a consultative conference in Haeju on 15–17 June 1950. On 11 June, the North sent three diplomats to the South, as a peace overture that Rhee rejected. On 21 June, Kim Il-Sung revised his war plan to involve general attack across the 38th parallel, rather than a limited operation in the Ongjin peninsula. Kim was concerned that South Korean agents had learned about the plans and South Korean forces were strengthening their defenses. Stalin agreed to this change of plan.",Who called for Korean elections in 1950?,Kim Il-sung.
