answer,type,context,question,qwen
Two dance groups based in Nanjing are the Qianxian Dance Company and the Nanjing Dance Company.,factual,"Some of the leading art groups of China are based in Nanjing; they include the Qianxian Dance Company, Nanjing Dance Company, Jiangsu Peking Opera Institute and Nanjing Xiaohonghua Art Company among others.",Name two dance groups that are based in Nanjing:,Two dance groups based in Nanjing are the Qianxian Dance Company and the Nanjing Dance Company.
Modern biotechnology focuses on understanding and manipulating the metabolic pathways related to a disease state or pathogen.,irrelevant,,Who were the victors of World War II? ,"The victors of World War II were the **United States, the United Kingdom, and the Soviet Union** (also known as the Red Army). These Allied powers defeated the **Axis Powers**, which included Germany, Japan, and Italy, following the **Treaty of Versailles** in 1945. The war ended in 1945, marking the **end of World War II**."
"New Delhi was inaugurated on the 13th of February, 1931.",factual,"The foundation stone of the city was laid by George V, Emperor of India during the Delhi Durbar of 1911. It was designed by British architects, Sir Edwin Lutyens and Sir Herbert Baker. The new capital was inaugurated on 13 February 1931, by India's Viceroy Lord Irwin.",On what date was New Delhi inaugurated?,The new capital was inaugurated on **13 February 1931**.
"The deviations in the Sanskrit epics are generally considered to be influenced by Prakrits, or innovations, rather than being pre-Paninian.",factual,"For nearly 2000 years, Sanskrit was the language of a cultural order that exerted influence across South Asia, Inner Asia, Southeast Asia, and to a certain extent East Asia. A significant form of post-Vedic Sanskrit is found in the Sanskrit of Indian epic poetry—the Ramayana and Mahabharata. The deviations from Pāṇini in the epics are generally considered to be on account of interference from Prakrits, or innovations, and not because they are pre-Paninian. Traditional Sanskrit scholars call such deviations ārṣa (आर्ष), meaning 'of the ṛṣis', the traditional title for the ancient authors. In some contexts, there are also more ""prakritisms"" (borrowings from common speech) than in Classical Sanskrit proper. Buddhist Hybrid Sanskrit is a literary language heavily influenced by the Middle Indo-Aryan languages, based on early Buddhist Prakrit texts which subsequently assimilated to the Classical Sanskrit standard in varying degrees.",Of what are deviations in the epics thought to be the influence?,"The deviations in the epics, such as those in the Ramayana and Mahabharata, are thought to be influenced by **interference from Prakrits or innovations**, not by being pre-Paninian. Traditional scholars refer to these deviations as ārṣa, meaning 'of the ṛṣis' (the ancient authors). Additionally, there are **prakritisms** (borrowings from common speech) in these contexts."
"The terrorist attacks in Paris, France had an impact on Spectre's box office earnings.",factual,"Spectre opened in Germany with $22.45 million (including previews), which included a new record for the biggest Saturday of all time, Australia with $8.7 million (including previews) and South Korea opened to $8.2 million (including previews). Despite the 13 November Paris attacks, which led to numerous theaters being closed down, the film opened with $14.6 million (including $2 million in previews) in France. In Mexico, where part of the film was shot, it debuted with more than double that of Skyfall with $4.5 million. It also bested its predecessor's opening in various Nordic regions where MGM is distributing, such as in Finland ($2.66 million) and Norway ($2.91 million), and in other markets like Denmark ($4.2 million), the Netherlands ($3.38 million), and Sweden ($3.1 million). In India, it opened at No. 1 with $4.8 million which is 4% above the opening of Skyfall. It topped the German-speaking Switzerland box office for four weeks and in the Netherlands, it has held the No. 1 spot for seven weeks straight where it has topped Minions to become the top movie of the year. The top earning markets are Germany ($70.3 million) and France ($38.8 million). In Paris, it has the second highest ticket sales of all time with $4.1 million tickets sold only behind Spider-Man 3 which sold over $6.32 million tickets in 2007.",Terrorist activity in what French city impacted Spectre's earnings?,"The French city where Spectre's earnings were impacted by terrorist activity is **Paris**. Despite the 13 November Paris attacks, the film opened in France with $14.6 million, highlighting its success despite the event."
Dominican Republic,contradiction,"Approximately 37% of the city's population is foreign born. In New York, no single country or region of origin dominates. The ten largest sources of foreign-born individuals in the city as of 2011 were the Dominican Republic, China, Mexico, Guyana, Jamaica, Ecuador, Haiti, India, Russia, and Trinidad and Tobago, while the Bangladeshi immigrant population has since become one of the fastest growing in the city, counting over 74,000 by 2013.",What country was the second largest source of foreign-born New Yorkers in 2011?,The second largest source of foreign-born New Yorkers in 2011 was China.
"Most of the churches in Australia merged between the years 1859 and 1870, and then formed a federal union in 1901.",factual,"In Australia, Presbyterianism is the fourth largest denomination of Christianity, with nearly 600,000 Australians claiming to be Presbyterian in the 2006 Commonwealth Census. Presbyterian churches were founded in each colony, some with links to the Church of Scotland and others to the Free Church. There were also congregations originating from United Presbyterian Church of Scotland as well as a number founded by John Dunmore Lang. Most of these bodies merged between 1859 and 1870, and in 1901 formed a federal union called the Presbyterian Church of Australia but retaining their state assemblies. The Presbyterian Church of Eastern Australia representing the Free Church of Scotland tradition, and congregations in Victoria of the Reformed Presbyterian Church, originally from Ireland, are the other existing denominations dating from colonial times.",Most of the churches in Australia merged in which years?,Most of the churches in Australia merged between 1859 and 1870.
"The Treaty of Hubertusburg essentially maintained the status quo from 1748, with no significant territorial gains for any country involved.",factual,"The Treaty of Hubertusburg, between Austria, Prussia, and Saxony, was signed on February 15, 1763, at a hunting lodge between Dresden and Leipzig. Negotiations had started there on December 31, 1762. Frederick, who had considered ceding East Prussia to Russia if Peter III helped him secure Saxony, finally insisted on excluding Russia (in fact, no longer a belligerent) from the negotiations. At the same time, he refused to evacuate Saxony until its elector had renounced any claim to reparation. The Austrians wanted at least to retain Glatz, which they had in fact reconquered, but Frederick would not allow it. The treaty simply restored the status quo of 1748, with Silesia and Glatz reverting to Frederick and Saxony to its own elector. The only concession that Prussia made to Austria was to consent to the election of Archduke Joseph as Holy Roman emperor.",What country made gains in the Treaty of Hubertusburg?,Saxony.
Kerry's yacht was constructed in New Zealand.,factual,"According to the Boston Herald, dated July 23, 2010, Kerry commissioned construction on a new $7 million yacht (a Friendship 75) in New Zealand and moored it in Portsmouth, Rhode Island, where the Friendship yacht company is based. The article claimed this allowed him to avoid paying Massachusetts taxes on the property including approximately $437,500 in sales tax and an annual excise tax of about $500. However, on July 27, 2010, Kerry stated he had yet to take legal possession of the boat, had not intended to avoid the taxes, and that when he took possession, he would pay the taxes whether he owed them or not.",Where was Kerry's yacht built?,"According to the context, Kerry's yacht was built in New Zealand."
New London Light,contradiction,,"After 1877 another lighthouse was build to replace File Mile Point, what was its' name?",The lighthouse named after File Mile Point was replaced in 1877 and is known as **Hawthorne**.
The I and the Me are two areas of interest in social psychology.,contradiction,"Although the self is distinct from identity, the literature of self-psychology can offer some insight into how identity is maintained (Cote & Levin 2002, p. 24). From the vantage point of self-psychology, there are two areas of interest: the processes by which a self is formed (the ""I""), and the actual content of the schemata which compose the self-concept (the ""Me""). In the latter field, theorists have shown interest in relating the self-concept to self-esteem, the differences between complex and simple ways of organizing self-knowledge, and the links between those organizing principles and the processing of information (Cote & Levin 2002).",The I and the Me are two areas of interest in what?,"The two areas of interest in the context are the processes by which a self is formed (the ""I"") and the actual content of the schemata that compose the self-concept (the ""Me"")."
"Wood extractives also include waxes as one of their components, in addition to resin, fatty acids, and terpenes.",factual,"Aside from the lignocellulose, wood consists of a variety of low molecular weight organic compounds, called extractives. The wood extractives are fatty acids, resin acids, waxes and terpenes. For example, rosin is exuded by conifers as protection from insects. The extraction of these organic materials from wood provides tall oil, turpentine, and rosin.","Wood extractives include resin and fatty acids, terpenes, and what other component?",Waxes.
"During the Nazi era, the primary type of films produced were propaganda films, although Leni Riefenstahl's work introduced new aesthetics to the medium.",factual,"German cinema dates back to the very early years of the medium with the work of Max Skladanowsky. It was particularly influential during the years of the Weimar Republic with German expressionists such as Robert Wiene and Friedrich Wilhelm Murnau. The Nazi era produced mostly propaganda films although the work of Leni Riefenstahl still introduced new aesthetics in film. From the 1960s, New German Cinema directors such as Volker Schlöndorff, Werner Herzog, Wim Wenders, Rainer Werner Fassbinder placed West-German cinema back onto the international stage with their often provocative films, while the Deutsche Film-Aktiengesellschaft controlled film production in the GDR.",What types of film were produced in the Nazi era?,"The types of film produced in the Nazi era included primarily propaganda films, as well as new aesthetics introduced by Leni Riefenstahl. New German Cinema directors such as Volker Schlöndorff, Werner Herzog, and Wim Wenders, who began to place West-German cinema on international stages in the 1960s, contributed to the evolution of film. The Deutsche Film-Aktiengesellschaft controlled film production in the German Democratic Republic (GDR)."
"The 1997 movie that portrayed the relationship between Queen Victoria and John Brown was titled ""Mrs. Brown"".",factual,"Through the 1860s, Victoria relied increasingly on a manservant from Scotland, John Brown. Slanderous rumours of a romantic connection and even a secret marriage appeared in print, and the Queen was referred to as ""Mrs. Brown"". The story of their relationship was the subject of the 1997 movie Mrs. Brown. A painting by Sir Edwin Henry Landseer depicting the Queen with Brown was exhibited at the Royal Academy, and Victoria published a book, Leaves from the Journal of Our Life in the Highlands, which featured Brown prominently and in which the Queen praised him highly.",What was the name of the 1997 movie depicting the relationship between Victoria and John brown?,The 1997 movie depicting Victoria and John Brown's relationship is **Mrs. Brown**.
Another term for a low-surrogate code point is a trailing surrogate.,factual,"Code points in the range U+D800–U+DBFF (1,024 code points) are known as high-surrogate code points, and code points in the range U+DC00–U+DFFF (1,024 code points) are known as low-surrogate code points. A high-surrogate code point (also known as a leading surrogate) followed by a low-surrogate code point (also known as a trailing surrogate) together form a surrogate pair used in UTF-16 to represent 1,048,576 code points outside BMP. High and low surrogate code points are not valid by themselves. Thus the range of code points that are available for use as characters is U+0000–U+D7FF and U+E000–U+10FFFF (1,112,064 code points). The value of these code points (i.e., excluding surrogates) is sometimes referred to as the character's scalar value.",what is another name for a low-surrogate code point? ,The answer is **trailing surrogate code point**.
"During the Eocene epoch in Europe, it was the Tethys Sea that ultimately ceased to exist.",factual,"The northern supercontinent of Laurasia began to break up, as Europe, Greenland and North America drifted apart. In western North America, mountain building started in the Eocene, and huge lakes formed in the high flat basins among uplifts. In Europe, the Tethys Sea finally vanished, while the uplift of the Alps isolated its final remnant, the Mediterranean, and created another shallow sea with island archipelagos to the north. Though the North Atlantic was opening, a land connection appears to have remained between North America and Europe since the faunas of the two regions are very similar. India continued its journey away from Africa and began its collision with Asia, creating the Himalayan orogeny.","In the Eocene, in Europe, which sea ceased to be?",The Tethys Sea ceased to be in Europe during the Eocene.
"The politicians who contributed funds to establish the Royal College of Chemistry were Benjamin Disraeli, William Gladstone, and Robert Peel.",factual,"The Royal College of Chemistry was established by private subscription in 1845 as there was a growing awareness that practical aspects of the experimental sciences were not well taught and that in the United Kingdom the teaching of chemistry in particular had fallen behind that in Germany. As a result of a movement earlier in the decade, many politicians donated funds to establish the college, including Benjamin Disraeli, William Gladstone and Robert Peel. It was also supported by Prince Albert, who persuaded August Wilhelm von Hofmann to be the first professor.",Which politicians donated funds to establish the Royal College of Chemistry?,"The politicians who donated funds to establish the Royal College of Chemistry are Benjamin Disraeli, William Gladstone, and Robert Peel."
The specific part of the lungs where tuberculosis infection begins is the pulmonary alveoli.,factual,,What specific part of the lungs marks the start of tuberculosis infection?,"The specific part of the lungs that marks the start of tuberculosis infection is the **bronchi**. Tuberculosis begins in the bronchi, the airways that lead to the lungs, and is typically characterized by the formation of granulomas in the bronchial lining."
Henri Bergson's concept of duration was abandoned in favor of a more concrete and formal frame of reference.,factual,"A significant modification of Cubism between 1914 and 1916 was signaled by a shift towards a strong emphasis on large overlapping geometric planes and flat surface activity. This grouping of styles of painting and sculpture, especially significant between 1917 and 1920, was practiced by several artists; particularly those under contract with the art dealer and collector Léonce Rosenberg. The tightening of the compositions, the clarity and sense of order reflected in these works, led to its being referred to by the critic Maurice Raynal (fr) as 'crystal' Cubism. Considerations manifested by Cubists prior to the outset of World War I—such as the fourth dimension, dynamism of modern life, the occult, and Henri Bergson's concept of duration—had now been vacated, replaced by a purely formal frame of reference.",Who's concept of duration was left  behind for a for more concrete frame's of references? ,The concept of duration left behind by Henri Bergson was replaced by a purely formal frame of reference after World War I.
"The first Canadian Baptist church was established on October 29, 1778.",factual,"Baptist missionary work in Canada began in the British colony of Nova Scotia (present day Nova Scotia and New Brunswick) in the 1760s. The first official record of a Baptist church in Canada was that of the Horton Baptist Church (now Wolfville) in Wolfville, Nova Scotia on 29 October 1778. The church was established with the assistance of the New Light evangelist Henry Alline. Many of Alline's followers, after his death, would convert and strengthen the Baptist presence in the Atlantic region.[page needed] Two major groups of Baptists formed the basis of the churches in the Maritimes. These were referred to as Regular Baptist (Calvinistic in their doctrine) and Free Will Baptists.",When was the first Canadian Baptist church established?,The first Canadian Baptist church was established on 29 October 1778.
"If peasants were unable to repay their debts, they would either lose their subsistence land or become bondservants.",factual,"Periodically ""clean slate"" decrees were signed by rulers which cancelled all the rural (but not commercial) debt and allowed bondservants to return to their homes. Customarily rulers did it at the beginning of the first full year of their reign, but they could also be proclaimed at times of military conflict or crop failure. The first known ones were made by Enmetena and Urukagina of Lagash in 2400-2350 BC. According to Hudson, the purpose of these decrees was to prevent debts mounting to a degree that they threatened fighting force which could happen if peasants lost the subsistence land or became bondservants due to the inability to repay the debt.",What would happen if peasants couldn't repay their debts?,"If peasants couldn't repay their debts, rulers would implement ""clean slate"" decrees to cancel the rural debt, allowing bondservants to return to their homes. These decrees were typically issued at the beginning of a ruler's reign or during times of military conflict or crop failure. The purpose was to prevent debts from becoming unsustainable, as they could threaten fighting force if peasants lost land or became bondservants due to inability to repay."
The woman on the scarlet horned beast also became drunken on the blood of the martyrs of Jesus.,factual,"""So he carried me away in the spirit into the wilderness: and I saw a woman sit upon a scarlet coloured beast, full of names of blasphemy, having seven heads and ten horns. ""And the woman was arrayed in purple and scarlet colour, and decked with gold and precious stones and pearls, having a golden cup in her hand full of abominations and filthiness of her fornication: ""And upon her forehead was a name written a mystery: Babylon the Great, the Mother of Harlots and of all the abominations of the earth: And I saw the woman drunken with the blood of the saints, and with the blood of the martyrs of Jesus.","Outside of the blood of the saints, on what did the woman on the scarlet horned beast become drunken?",The woman became drunken with the blood of the saints and the blood of the martyrs of Jesus.
"Cai Lun, a 2nd-century AD Han court eunuch, is credited with developing the pulp papermaking process.",factual,"The oldest known archaeological fragments of the immediate precursor to modern paper, date to the 2nd century BC in China. The pulp papermaking process is ascribed to Cai Lun, a 2nd-century AD Han court eunuch. With paper as an effective substitute for silk in many applications, China could export silk in greater quantity, contributing to a Golden Age.",Who is credited with the papermaking process?,Cai Lun is credited with the pulp papermaking process.
The building that was bombed was the Alfred P. Murrah Federal Building.,factual,,What was the name of the building involved in the bombing?,"The building involved in the bombing is referred to as the ""building."""
The Czech Republic lost in the final of Euro in 1996.,factual,"In the late 1990s and early 2000s, the IFAB experimented with ways of creating a winner without requiring a penalty shootout, which was often seen as an undesirable way to end a match. These involved rules ending a game in extra time early, either when the first goal in extra time was scored (golden goal), or if one team held a lead at the end of the first period of extra time (silver goal). Golden goal was used at the World Cup in 1998 and 2002. The first World Cup game decided by a golden goal was France's victory over Paraguay in 1998. Germany was the first nation to score a golden goal in a major competition, beating Czech Republic in the final of Euro 1996. Silver goal was used in Euro 2004. Both these experiments have been discontinued by IFAB.",What year did the Czech Republic lose in the final of Euro?,"The Czech Republic lost in the final of the Euro 1996 game, where Germany won by scoring a golden goal."
The last and most famous queen of the Ptolemaic dynasty was Cleopatra VII.,factual,"Ptolemy's family ruled Egypt until the Roman conquest of 30 BC. All the male rulers of the dynasty took the name Ptolemy. Ptolemaic queens, some of whom were the sisters of their husbands, were usually called Cleopatra, Arsinoe or Berenice. The most famous member of the line was the last queen, Cleopatra VII, known for her role in the Roman political battles between Julius Caesar and Pompey, and later between Octavian and Mark Antony. Her suicide at the conquest by Rome marked the end of Ptolemaic rule in Egypt though Hellenistic culture continued to thrive in Egypt throughout the Roman and Byzantine periods until the Muslim conquest.",Who was the last and most famous queen of the Ptolemy dynasty?,"The last and most famous queen of the Ptolemy dynasty was Cleopatra VII. She played a significant role in Roman political battles and is known for her suicide at the time of the Roman conquest, marking the end of Ptolemaic rule in Egypt."
"Apollo's sister was Artemis, the Greek goddess of hunting.",factual,"It seems an oracular cult existed in Delphi from the Mycenaean ages. In historical times, the priests of Delphi were called Labryaden, ""the double-axe men"", which indicates Minoan origin. The double-axe, labrys, was the holy symbol of the Cretan labyrinth. The Homeric hymn adds that Apollo appeared as a dolphin and carried Cretan priests to Delphi, where they evidently transferred their religious practices. Apollo Delphinios was a sea-god especially worshiped in Crete and in the islands, and his name indicates his connection with Delphi and the holy serpent Delphyne (""womb"").[citation needed] Apollo's sister Artemis, who was the Greek goddess of hunting, is identified with Britomartis (Diktynna), the Minoan ""Mistress of the animals"". In her earliest depictions she is accompanied by the ""Mister of the animals"", a male god of hunting who had the bow as his attribute. His original name is unknown, but it seems that he was absorbed by the more popular Apollo, who stood by the virgin ""Mistress of the Animals"", becoming her brother.",Who was Apollo's sister?,Apollo's sister was Artemis.
"The University of the Republic was founded on July 18, 1849.",factual,"The University of the Republic is the country's largest and most important university, with a student body of 81,774, according to the census of 2007. It was founded on 18 July 1849 in Montevideo, where most of its buildings and facilities are still located. Its current Rector is Dr. Rodrigo Arocena. The university houses 14 faculties (departments) and various institutes and schools. Many eminent Uruguayans have graduated from this university, including Carlos Vaz Ferreira, José Luis Massera, Gabriel Paternain, Mario Wschebor, Roman Fresnedo Siri, Carlos Ott and Eladio Dieste",When was the University of the Republic founded?,The University of the Republic was founded on 18 July 1849.
"In contrast to the nobility in most European countries, who lost power as rulers sought absolute monarchy, the Polish nobility gained power at the expense of the king, leading to the development of an oligarchic political system.",factual,"The Polish nobility differed in many respects from the nobility of other countries. The most important difference was that, while in most European countries the nobility lost power as the ruler strove for absolute monarchy, in Poland the reverse process occurred: the nobility actually gained power at the expense of the king, and the political system evolved into an oligarchy.",What was different between the polish nobility and others?,"The most significant difference between Polish nobility and others was that, while most European nobilities lost power as rulers sought absolute monarchy, in Poland, the nobility gained power at the expense of the king, evolving the political system into an oligarchy."
"Most Cuban Americans reside in southern and central Florida, with a smaller population living in the Northeastern United States.",factual,"Immigration to the United States of Spanish-speaking Cubans began because of Cuba's political instability upon achieving independence. The deposition of Fulgencio Batista's dictatorship and the ascension of Fidel Castro's government in 1959 increased Cuban immigration to the United States, hence there are some one million Cubans in the United States, most settled in southern and central Florida, while other Cubans live in the Northeastern United States; most are fluent in Spanish. In the city of Miami today Spanish is the first language mostly due to Cuban immigration.",Where do most Cuban Americans live?,Most Cuban Americans live in southern and central Florida.
The translation of sung texts is more restrictive because there is little or no flexibility in deciding between a versified translation and one that does not maintain the verse structure.,factual,"Translation of sung texts is generally much more restrictive than translation of poetry, because in the former there is little or no freedom to choose between a versified translation and a translation that dispenses with verse structure. One might modify or omit rhyme in a singing translation, but the assignment of syllables to specific notes in the original musical setting places great challenges on the translator. There is the option in prose sung texts, less so in verse, of adding or deleting a syllable here and there by subdividing or combining notes, respectively, but even with prose the process is almost like strict verse translation because of the need to stick as closely as possible to the original prosody of the sung melodic line.",Why is the translation of sung texts more restrictive?,"The translation of sung texts is more restrictive than that of poetry because:  
1. **Structural Constraints**: In singing, there is no freedom to choose between a versified (structured) or prose (free-form) translation. Translators must assign syllables to specific notes based on the original musical setting, which demands strict adherence to the melodic structure.  
2. **Prosody Requirements**: Even in prose, the process mirrors strict verse translation, as the need to ""stick as closely as possible"" to the original prosody of the sung melodic line adds significant complexity.  
3. **Flexibility Limitations**: While prose allows for syllable adjustments (e.g., adding or removing syllables), it still requires careful handling of note subdivisions, making the translation process more rigid.  

Thus, the restriction stems from the original musical and melodic characteristics of sung texts, which impose greater demands on translation."
"In Spain, the official title for the prime minister is ""President of the Government,"" which translates to ""Presidente del Gobierno"" in Spanish.",factual,"In the Russian constitution the prime minister is actually titled Chairman of the government while the Irish prime minister is called the Taoiseach (which is rendered into English as prime minister), and in Israel he is Rosh HaMemshalah meaning ""head of the government"". In many cases, though commonly used, ""prime minister"" is not the official title of the office-holder; the Spanish prime minister is the President of the Government (Presidente del Gobierno).",What is the term used in spain for prime minister?,"The term used in Spain for the Prime Minister is ""Presidente del Gobierno."""
"Perjury that results in a person's death is considered a capital offense in the states of California, Colorado, Idaho, and Nebraska.",factual,"Other capital crimes include: the use of a weapon of mass destruction resulting in death, espionage, terrorism, certain violations of the Geneva Conventions that result in the death of one or more persons, and treason at the federal level; aggravated rape in Louisiana, Florida, and Oklahoma; extortionate kidnapping in Oklahoma; aggravated kidnapping in Georgia, Idaho, Kentucky and South Carolina; aircraft hijacking in Alabama and Mississippi; assault by an escaping capital felon in Colorado; armed robbery in Georgia; drug trafficking resulting in a person's death in Florida; train wrecking which leads to a person's death, and perjury which leads to a person's death in California, Colorado, Idaho and Nebraska.",In what states is perjury leading to death a capital offense?,"Based on the context provided, perjury leading to death is a capital offense in **California, Colorado, Idaho, and Nebraska**. Other states are mentioned as places where perjury is not a capital offense."
Humanistic psychology gained prominence in the 20th century.,factual,,In what century did humanistic phycology rise in prominence?,"The humanistic physiology gained prominence in the **20th century**, particularly during the early to mid-20th century, as it evolved from the foundational humanistic philosophy to become a significant field of study in psychology."
The followers of Jan Hus were known as the Hussites.,factual,"The marriage of Richard II of England to Anne of Bohemia established contacts between the two nations and brought Lollard ideas to her homeland. The teachings of the Czech priest Jan Hus were based on those of John Wycliffe, yet his followers, the Hussites, were to have a much greater political impact than the Lollards. Hus gained a great following in Bohemia, and in 1414, he was requested to appear at the Council of Constance to defend his cause. When he was burned as a heretic in 1415, it caused a popular uprising in the Czech lands. The subsequent Hussite Wars fell apart due to internal quarrels and did not result in religious or national independence for the Czechs, but both the Catholic Church and the German element within the country were weakened.",What were the followers of Jan Hus called?,The followers of Jan Hus were called the **Hussites**.
The current barrio of Parque Batlle includes four former districts.,factual,"Parque Batlle (formerly: Parque de los Aliados, translation: ""Park of the Allies"") is a major public central park, located south of Avenida Italia and north of Avenue Rivera. Along with Parque Prado and Parque Rodó it is one of three large parks that dominate Montevideo. The park and surrounding area constitute one of the 62 neighbourhoods (barrios) of the city. The barrio of Parque Batlle is one of seven coastal barrios, the others being Buceo, Carrasco, Malvin, Pocitos, Punta Carretas, and Punta Gorda. The current barrio of Parque Battle includes four former districts: Belgrano, Italiano, Villa Dolores and Batlle Park itself and borders the neighbourhoods of La Blanqueada, Tres Cruces, Pocitos and Buceo. It has a high population density and most of its households are of medium-high- or high-income. Villa Dolores, a subdistrict of Parque Batlle, took its name from the original villa of Don Alejo Rossell y Rius and of Doña Dolores Pereira de Rossel. On their grounds, they started a private collection of animals that became a zoological garden and was passed to the city in 1919; in 1955 the Planetarium of Montevideo was built within its premises.",How many former districts does the current barrio of Parque Battle include? ,"The current barrio of Parque Battle includes four former districts: Belgrano, Italiano, Villa Dolores, and Batlle Park itself. 

Answer: 4"
Kerry considered running for president in the 1978 election if Droney decided to drop out.,factual,"Droney's health was poor and Kerry had decided to run for his position in the 1978 election should Droney drop out. However, Droney was re-elected and his health improved; he went on to re-assume many of the duties that he had delegated to Kerry. Kerry thus decided to leave, departing in 1979 with assistant DA Roanne Sragow to set up their own law firm. Kerry also worked as a commentator for WCVB-TV and co-founded a bakery, Kilvert & Forbes Ltd., with businessman and former Kennedy aide K. Dun Gifford.",When did Kerry consider running for president if Droney didn't?,"The answer is 1978. Kerry considered running for president in 1978, as stated in the context. However, Droney was re-elected and his health improved, leading to his re-assumption of duties, which eventually caused Kerry to leave in 1979."
"The Pyu culture, one of the earliest civilizations in Myanmar, was significantly influenced by trade with India.",factual,"Around the second century BC the first-known city-states emerged in central Myanmar. The city-states were founded as part of the southward migration by the Tibeto-Burman-speaking Pyu city-states, the earliest inhabitants of Myanmar of whom records are extant, from present-day Yunnan. The Pyu culture was heavily influenced by trade with India, importing Buddhism as well as other cultural, architectural and political concepts which would have an enduring influence on later Burmese culture and political organisation.",Were any of the early civilizations influenced by each other and if so by what how did it occur?,"Yes, early civilizations in Myanmar, particularly the city-states formed around the second century BC, were influenced by each other. The Pyu culture, which emerged in the region, was heavily influenced by trade with India. This trade brought Buddhism, cultural, architectural, and political concepts that had enduring effects on Burmese culture and political organization."
The component of a universal motor that is most likely to fail is the commutator.,factual,,What component of a universal motor is most likely to fail?,"The component of a universal motor most likely to fail is the **commutator**. The commutator allows the motor to switch between different directions of rotation, and its failure would prevent the motor from operating correctly."
Yellow and deep red were the two colors of 45 rpm records that continued to be produced until around 1952 before being discontinued.,factual,"In March 1949, as RCA released the 45, Columbia released several hundred 7 inch 33 1/3 rpm small spindle hole singles. This format was soon dropped as it became clear that the RCA 45 was the single of choice and the Columbia 12 inch LP would be the 'album' of choice. The first release of the 45 came in seven colors: black 47-xxxx popular series, yellow 47-xxxx juvenile series, green (teal) 48-xxxx country series, deep red 49-xxxx classical series, bright red (cerise) 50-xxxx blues/spiritual series, light blue 51-xxxx international series, dark blue 52-xxxx light classics. All colors were soon dropped in favor of black because of production problems. However, yellow and deep red were continued until about 1952. The first 45 rpm record created for sale was ""PeeWee the Piccolo"" RCA 47-0147 pressed in yellow translucent vinyl at the Sherman Avenue plant, Indianapolis Dec. 7, 1948, R.O. Price, plant manager.",Which colors of 45 were available as late as 1952 before being discontinued?,"The colors available as late as 1952 before being discontinued were **yellow and deep red**. These colors were continued until about 1952, as mentioned in the context."
"During the Trial of the Pyx, newly minted coins were presented to ensure they met the required standards.",factual,"The Pyx Chamber formed the undercroft of the monks' dormitory. It dates to the late 11th century and was used as a monastic and royal treasury. The outer walls and circular piers are of 11th-century date, several of the capitals were enriched in the 12th century and the stone altar added in the 13th century. The term pyx refers to the boxwood chest in which coins were held and presented to a jury during the Trial of the Pyx, in which newly minted coins were presented to ensure they conformed to the required standards.",When were newly minted coins presented to ensure they met standards?,"The newly minted coins were presented to ensure they met standards during the Trial of the Pyx, which took place in the late 11th century."
The transistor is included on the list of IEEE milestones in electronics.,factual,"The transistor is the fundamental building block of modern electronic devices, and is ubiquitous in modern electronic systems. First conceived by Julius Lilienfeld in 1926 and practically implemented in 1947 by American physicists John Bardeen, Walter Brattain, and William Shockley, the transistor revolutionized the field of electronics, and paved the way for smaller and cheaper radios, calculators, and computers, among other things. The transistor is on the list of IEEE milestones in electronics, and Bardeen, Brattain, and Shockley shared the 1956 Nobel Prize in Physics for their achievement.",What list is the transistor on?,The transistor is on the list of IEEE milestones in electronics.
Universities and research institutions are typically responsible for the early stages of drug discovery.,factual,,Who is usually responsible for early stages of drug discovery?,"The early stages of drug discovery typically involve scientists and researchers, particularly pharmacologists and chemists, who focus on identifying the right target, testing compound properties, and developing the drug. These professionals work within pharmaceutical companies or research institutions to advance the drug discovery process."
thrive,contradiction,"Scientists are still debating when people started wearing clothes. Ralf Kittler, Manfred Kayser and Mark Stoneking, anthropologists at the Max Planck Institute for Evolutionary Anthropology, have conducted a genetic analysis of human body lice that suggests clothing originated quite recently, around 170,000 years ago. Body lice is an indicator of clothes-wearing, since most humans have sparse body hair, and lice thus require human clothing to survive. Their research suggests the invention of clothing may have coincided with the northward migration of modern Homo sapiens away from the warm climate of Africa, thought to have begun between 50,000 and 100,000 years ago. However, a second group of researchers using similar genetic methods estimate that clothing originated around 540,000 years ago (Reed et al. 2004. PLoS Biology 2(11): e340). For now, the date of the origin of clothing remains unresolved.[citation needed]",What do lice require human clothing to do?,"Lice require human clothing to survive, as they depend on it for their survival due to the sparse body hair in humans. The debate over the origin of clothing (170,000 vs. 540,000 years ago) highlights conflicting genetic findings, but the core requirement remains that clothing is necessary for lice to thrive."
GE sold its computer division to Honeywell in the year 1970.,factual,"It has been said that GE got into computer manufacturing because in the 1950s they were the largest user of computers outside the United States federal government, aside from being the first business in the world to own a computer. Its major appliance manufacturing plant ""Appliance Park"" was the first non-governmental site to host one. However, in 1970, GE sold its computer division to Honeywell, exiting the computer manufacturing industry, though it retained its timesharing operations for some years afterwards. GE was a major provider of computer timesharing services, through General Electric Information Services (GEIS, now GXS), offering online computing services that included GEnie.",In what year did GE sell its computer division to Honeywell?,"In 1970, GE sold its computer division to Honeywell."
